scenario,time,node,state,system_performance,worst_node_state,system_performance_loss
severe_shock,5,transport,0.996859,0.995973,0.972472,0.004027
severe_shock,5,water,0.996459,0.995973,0.972472,0.004027
severe_shock,5,workforce,0.997133,0.995973,0.972472,0.004027
severe_shock,6,communications,1.005788,0.994703,0.9713,0.005297
severe_shock,6,emergency_response,0.985085,0.994703,0.9713,0.005297
severe_shock,6,finance,0.991557,0.994703,0.9713,0.005297
severe_shock,6,food_distribution,0.994019,0.994703,0.9713,0.005297
severe_shock,6,household_resilience,1.001414,0.994703,0.9713,0.005297
severe_shock,6,manufacturing,1.011574,0.994703,0.9713,0.005297
severe_shock,6,power,1.001717,0.994703,0.9713,0.005297
severe_shock,6,public_health,0.991955,0.994703,0.9713,0.005297
severe_shock,6,retail_access,0.99318,0.994703,0.9713,0.005297
severe_shock,6,suppliers,0.9713,0.994703,0.9713,0.005297
severe_shock,6,transport,0.992562,0.994703,0.9713,0.005297
severe_shock,6,water,1.000299,0.994703,0.9713,0.005297
severe_shock,6,workforce,0.990689,0.994703,0.9713,0.005297
severe_shock,7,communications,0.993309,0.991189,0.973815,0.008811
severe_shock,7,emergency_response,0.988521,0.991189,0.973815,0.008811
severe_shock,7,finance,0.987523,0.991189,0.973815,0.008811
severe_shock,7,food_distribution,0.995376,0.991189,0.973815,0.008811
severe_shock,7,household_resilience,1.000156,0.991189,0.973815,0.008811
severe_shock,7,manufacturing,1.008247,0.991189,0.973815,0.008811
severe_shock,7,power,0.997086,0.991189,0.973815,0.008811
severe_shock,7,public_health,0.984831,0.991189,0.973815,0.008811
severe_shock,7,retail_access,0.985496,0.991189,0.973815,0.008811
severe_shock,7,suppliers,0.973815,0.991189,0.973815,0.008811
severe_shock,7,transport,0.979987,0.991189,0.973815,0.008811
severe_shock,7,water,1.001418,0.991189,0.973815,0.008811
severe_shock,7,workforce,0.989687,0.991189,0.973815,0.008811
severe_shock,8,communications,1.000222,0.990943,0.977096,0.009057
severe_shock,8,emergency_response,0.977096,0.990943,0.977096,0.009057
severe_shock,8,finance,0.987528,0.990943,0.977096,0.009057
severe_shock,8,food_distribution,0.99552,0.990943,0.977096,0.009057
severe_shock,8,household_resilience,0.990895,0.990943,0.977096,0.009057
severe_shock,8,manufacturing,1.013402,0.990943,0.977096,0.009057
severe_shock,8,power,0.991042,0.990943,0.977096,0.009057
severe_shock,8,public_health,0.979721,0.990943,0.977096,0.009057
severe_shock,8,retail_access,0.995767,0.990943,0.977096,0.009057
severe_shock,8,suppliers,0.981171,0.990943,0.977096,0.009057
severe_shock,8,transport,0.986294,0.990943,0.977096,0.009057
severe_shock,8,water,1.002486,0.990943,0.977096,0.009057
severe_shock,8,workforce,0.981118,0.990943,0.977096,0.009057
severe_shock,9,communications,0.984039,0.991451,0.97953,0.008549
severe_shock,9,emergency_response,0.983128,0.991451,0.97953,0.008549
severe_shock,9,finance,0.999618,0.991451,0.97953,0.008549
severe_shock,9,food_distribution,0.991478,0.991451,0.97953,0.008549
severe_shock,9,household_resilience,0.988699,0.991451,0.97953,0.008549
severe_shock,9,manufacturing,1.010119,0.991451,0.97953,0.008549
severe_shock,9,power,0.990888,0.991451,0.97953,0.008549
severe_shock,9,public_health,0.98687,0.991451,0.97953,0.008549
severe_shock,9,retail_access,1.002239,0.991451,0.97953,0.008549
severe_shock,9,suppliers,0.986262,0.991451,0.97953,0.008549
severe_shock,9,transport,0.981492,0.991451,0.97953,0.008549
severe_shock,9,water,1.004504,0.991451,0.97953,0.008549
severe_shock,9,workforce,0.97953,0.991451,0.97953,0.008549
severe_shock,10,communications,0.983759,0.989627,0.969739,0.010373
severe_shock,10,emergency_response,0.969739,0.989627,0.969739,0.010373
severe_shock,10,finance,0.992888,0.989627,0.969739,0.010373
severe_shock,10,food_distribution,0.9986,0.989627,0.969739,0.010373
severe_shock,10,household_resilience,0.99506,0.989627,0.969739,0.010373
severe_shock,10,manufacturing,1.007606,0.989627,0.969739,0.010373
severe_shock,10,power,0.999829,0.989627,0.969739,0.010373
severe_shock,10,public_health,0.987048,0.989627,0.969739,0.010373
severe_shock,10,retail_access,0.984415,0.989627,0.969739,0.010373
severe_shock,10,suppliers,0.982909,0.989627,0.969739,0.010373
severe_shock,10,transport,0.97421,0.989627,0.969739,0.010373
severe_shock,10,water,1.005835,0.989627,0.969739,0.010373
severe_shock,10,workforce,0.983248,0.989627,0.969739,0.010373
severe_shock,11,communications,0.975863,0.988401,0.964213,0.011599
severe_shock,11,emergency_response,0.964213,0.988401,0.964213,0.011599
severe_shock,11,finance,0.999983,0.988401,0.964213,0.011599
severe_shock,11,food_distribution,0.992815,0.988401,0.964213,0.011599
severe_shock,11,household_resilience,0.992536,0.988401,0.964213,0.011599
severe_shock,11,manufacturing,1.001484,0.988401,0.964213,0.011599
severe_shock,11,power,1.001192,0.988401,0.964213,0.011599
severe_shock,11,public_health,0.994511,0.988401,0.964213,0.011599
severe_shock,11,retail_access,0.993539,0.988401,0.964213,0.011599
severe_shock,11,suppliers,0.979801,0.988401,0.964213,0.011599
severe_shock,11,transport,0.972324,0.988401,0.964213,0.011599
severe_shock,11,water,1.005362,0.988401,0.964213,0.011599
severe_shock,11,workforce,0.975585,0.988401,0.964213,0.011599
severe_shock,12,communications,0.965346,0.987867,0.965346,0.012133
severe_shock,12,emergency_response,0.965806,0.987867,0.965346,0.012133
severe_shock,12,finance,0.986954,0.987867,0.965346,0.012133
severe_shock,12,food_distribution,0.987159,0.987867,0.965346,0.012133
severe_shock,12,household_resilience,0.997888,0.987867,0.965346,0.012133
severe_shock,12,manufacturing,1.001071,0.987867,0.965346,0.012133
severe_shock,12,power,0.994324,0.987867,0.965346,0.012133
severe_shock,12,public_health,0.993472,0.987867,0.965346,0.012133
severe_shock,12,retail_access,0.990923,0.987867,0.965346,0.012133
severe_shock,12,suppliers,0.990952,0.987867,0.965346,0.012133
severe_shock,12,transport,0.979815,0.987867,0.965346,0.012133
severe_shock,12,water,1.010444,0.987867,0.965346,0.012133
severe_shock,12,workforce,0.978114,0.987867,0.965346,0.012133
severe_shock,13,communications,0.960528,0.98775,0.960528,0.01225
severe_shock,13,emergency_response,0.97119,0.98775,0.960528,0.01225
severe_shock,13,finance,0.994866,0.98775,0.960528,0.01225
severe_shock,13,food_distribution,0.986231,0.98775,0.960528,0.01225
severe_shock,13,household_resilience,0.99432,0.98775,0.960528,0.01225
severe_shock,13,manufacturing,1.004208,0.98775,0.960528,0.01225
severe_shock,13,power,0.993283,0.98775,0.960528,0.01225
severe_shock,13,public_health,0.995115,0.98775,0.960528,0.01225
severe_shock,13,retail_access,0.996009,0.98775,0.960528,0.01225
severe_shock,13,suppliers,0.987182,0.98775,0.960528,0.01225
severe_shock,13,transport,0.979902,0.98775,0.960528,0.01225
severe_shock,13,water,1.005694,0.98775,0.960528,0.01225
severe_shock,13,workforce,0.972226,0.98775,0.960528,0.01225
severe_shock,14,communications,0.961301,0.985191,0.961301,0.014809
severe_shock,14,emergency_response,0.963163,0.985191,0.961301,0.014809
severe_shock,14,finance,1.002132,0.985191,0.961301,0.014809
severe_shock,14,food_distribution,0.983229,0.985191,0.961301,0.014809
severe_shock,14,household_resilience,0.992058,0.985191,0.961301,0.014809
severe_shock,14,manufacturing,0.998903,0.985191,0.961301,0.014809
severe_shock,14,power,0.996056,0.985191,0.961301,0.014809
severe_shock,14,public_health,0.995502,0.985191,0.961301,0.014809
severe_shock,14,retail_access,0.992506,0.985191,0.961301,0.014809
severe_shock,14,suppliers,0.976247,0.985191,0.961301,0.014809
severe_shock,14,transport,0.975333,0.985191,0.961301,0.014809
severe_shock,14,water,0.994761,0.985191,0.961301,0.014809
severe_shock,14,workforce,0.976298,0.985191,0.961301,0.014809
severe_shock,15,communications,0.966771,0.984021,0.966771,0.015979
severe_shock,15,emergency_response,0.968705,0.984021,0.966771,0.015979
severe_shock,15,finance,1.004266,0.984021,0.966771,0.015979
severe_shock,15,food_distribution,0.978559,0.984021,0.966771,0.015979
severe_shock,15,household_resilience,0.981146,0.984021,0.966771,0.015979
severe_shock,15,manufacturing,0.993584,0.984021,0.966771,0.015979
severe_shock,15,power,0.981364,0.984021,0.966771,0.015979
severe_shock,15,public_health,0.991475,0.984021,0.966771,0.015979
severe_shock,15,retail_access,0.995611,0.984021,0.966771,0.015979
severe_shock,15,suppliers,0.987861,0.984021,0.966771,0.015979
severe_shock,15,transport,0.969296,0.984021,0.966771,0.015979
severe_shock,15,water,0.998555,0.984021,0.966771,0.015979
severe_shock,15,workforce,0.975084,0.984021,0.966771,0.015979
severe_shock,16,communications,0.967462,0.982341,0.964059,0.017659
severe_shock,16,emergency_response,0.964059,0.982341,0.964059,0.017659
severe_shock,16,finance,1.009178,0.982341,0.964059,0.017659
severe_shock,16,food_distribution,0.974916,0.982341,0.964059,0.017659
severe_shock,16,household_resilience,0.988735,0.982341,0.964059,0.017659
severe_shock,16,manufacturing,0.993422,0.982341,0.964059,0.017659
severe_shock,16,power,0.976448,0.982341,0.964059,0.017659
severe_shock,16,public_health,0.984466,0.982341,0.964059,0.017659
severe_shock,16,retail_access,0.992544,0.982341,0.964059,0.017659
severe_shock,16,suppliers,0.986236,0.982341,0.964059,0.017659
severe_shock,16,transport,0.968719,0.982341,0.964059,0.017659
severe_shock,16,water,0.999055,0.982341,0.964059,0.017659
severe_shock,16,workforce,0.965197,0.982341,0.964059,0.017659
severe_shock,17,communications,0.970854,0.982216,0.951021,0.017784
severe_shock,17,emergency_response,0.951021,0.982216,0.951021,0.017784
severe_shock,17,finance,1.010331,0.982216,0.951021,0.017784
severe_shock,17,food_distribution,0.986787,0.982216,0.951021,0.017784
severe_shock,17,household_resilience,0.994632,0.982216,0.951021,0.017784
severe_shock,17,manufacturing,0.98589,0.982216,0.951021,0.017784
severe_shock,17,power,0.969167,0.982216,0.951021,0.017784
severe_shock,17,public_health,0.988543,0.982216,0.951021,0.017784
severe_shock,17,retail_access,0.993748,0.982216,0.951021,0.017784
severe_shock,17,suppliers,0.98119,0.982216,0.951021,0.017784
severe_shock,17,transport,0.972818,0.982216,0.951021,0.017784
severe_shock,17,water,0.994375,0.982216,0.951021,0.017784
severe_shock,17,workforce,0.96945,0.982216,0.951021,0.017784
severe_shock,18,communications,0.974704,0.982416,0.943256,0.017584
severe_shock,18,emergency_response,0.943256,0.982416,0.943256,0.017584
severe_shock,18,finance,1.006395,0.982416,0.943256,0.017584
severe_shock,18,food_distribution,0.991065,0.982416,0.943256,0.017584
severe_shock,18,household_resilience,1.000129,0.982416,0.943256,0.017584
severe_shock,18,manufacturing,0.976783,0.982416,0.943256,0.017584
severe_shock,18,power,0.96847,0.982416,0.943256,0.017584
severe_shock,18,public_health,0.987111,0.982416,0.943256,0.017584
severe_shock,18,retail_access,0.995123,0.982416,0.943256,0.017584
severe_shock,18,suppliers,0.983014,0.982416,0.943256,0.017584
severe_shock,18,transport,0.978737,0.982416,0.943256,0.017584
severe_shock,18,water,0.994068,0.982416,0.943256,0.017584
severe_shock,18,workforce,0.97255,0.982416,0.943256,0.017584
severe_shock,19,communications,0.975314,0.980267,0.942216,0.019733
severe_shock,19,emergency_response,0.942216,0.980267,0.942216,0.019733
severe_shock,19,finance,1.001938,0.980267,0.942216,0.019733
severe_shock,19,food_distribution,0.979296,0.980267,0.942216,0.019733
severe_shock,19,household_resilience,0.998754,0.980267,0.942216,0.019733
severe_shock,19,manufacturing,0.972037,0.980267,0.942216,0.019733
severe_shock,19,power,0.965609,0.980267,0.942216,0.019733
severe_shock,19,public_health,0.979162,0.980267,0.942216,0.019733
severe_shock,19,retail_access,0.990458,0.980267,0.942216,0.019733
severe_shock,19,suppliers,0.996296,0.980267,0.942216,0.019733
severe_shock,19,transport,0.975142,0.980267,0.942216,0.019733
severe_shock,19,water,0.99495,0.980267,0.942216,0.019733
severe_shock,19,workforce,0.972303,0.980267,0.942216,0.019733
severe_shock,20,communications,0.974099,0.978374,0.931463,0.021626
severe_shock,20,emergency_response,0.931463,0.978374,0.931463,0.021626
severe_shock,20,finance,1.008573,0.978374,0.931463,0.021626
severe_shock,20,food_distribution,0.978081,0.978374,0.931463,0.021626
severe_shock,20,household_resilience,0.991339,0.978374,0.931463,0.021626
severe_shock,20,manufacturing,0.975983,0.978374,0.931463,0.021626
severe_shock,20,power,0.968071,0.978374,0.931463,0.021626
severe_shock,20,public_health,0.979625,0.978374,0.931463,0.021626
severe_shock,20,retail_access,0.987931,0.978374,0.931463,0.021626
severe_shock,20,suppliers,0.993726,0.978374,0.931463,0.021626
severe_shock,20,transport,0.965619,0.978374,0.931463,0.021626
severe_shock,20,water,0.99545,0.978374,0.931463,0.021626
severe_shock,20,workforce,0.968898,0.978374,0.931463,0.021626
severe_shock,21,communications,0.972683,0.975601,0.92406,0.024399
severe_shock,21,emergency_response,0.92406,0.975601,0.92406,0.024399
severe_shock,21,finance,1.003351,0.975601,0.92406,0.024399
severe_shock,21,food_distribution,0.967683,0.975601,0.92406,0.024399
severe_shock,21,household_resilience,0.994812,0.975601,0.92406,0.024399
severe_shock,21,manufacturing,0.974235,0.975601,0.92406,0.024399
severe_shock,21,power,0.971548,0.975601,0.92406,0.024399
severe_shock,21,public_health,0.982987,0.975601,0.92406,0.024399
severe_shock,21,retail_access,0.995964,0.975601,0.92406,0.024399
severe_shock,21,suppliers,0.99375,0.975601,0.92406,0.024399
severe_shock,21,transport,0.959317,0.975601,0.92406,0.024399
severe_shock,21,water,0.980156,0.975601,0.92406,0.024399
severe_shock,21,workforce,0.962267,0.975601,0.92406,0.024399
severe_shock,22,communications,0.957967,0.974451,0.913834,0.025549
severe_shock,22,emergency_response,0.913834,0.974451,0.913834,0.025549
severe_shock,22,finance,1.012476,0.974451,0.913834,0.025549
severe_shock,22,food_distribution,0.957833,0.974451,0.913834,0.025549
severe_shock,22,household_resilience,1.002243,0.974451,0.913834,0.025549
severe_shock,22,manufacturing,0.973773,0.974451,0.913834,0.025549
severe_shock,22,power,0.973877,0.974451,0.913834,0.025549
severe_shock,22,public_health,0.976279,0.974451,0.913834,0.025549
severe_shock,22,retail_access,0.985692,0.974451,0.913834,0.025549
severe_shock,22,suppliers,1.005028,0.974451,0.913834,0.025549
severe_shock,22,transport,0.9548,0.974451,0.913834,0.025549
severe_shock,22,water,0.984701,0.974451,0.913834,0.025549
severe_shock,22,workforce,0.96936,0.974451,0.913834,0.025549
severe_shock,23,communications,0.95146,0.973257,0.925061,0.026743
severe_shock,23,emergency_response,0.925061,0.973257,0.925061,0.026743
severe_shock,23,finance,1.006374,0.973257,0.925061,0.026743
severe_shock,23,food_distribution,0.952584,0.973257,0.925061,0.026743
severe_shock,23,household_resilience,0.991137,0.973257,0.925061,0.026743
severe_shock,23,manufacturing,0.972595,0.973257,0.925061,0.026743
severe_shock,23,power,0.981883,0.973257,0.925061,0.026743
severe_shock,23,public_health,0.976559,0.973257,0.925061,0.026743
severe_shock,23,retail_access,0.982389,0.973257,0.925061,0.026743
severe_shock,23,suppliers,1.008606,0.973257,0.925061,0.026743
severe_shock,23,transport,0.947792,0.973257,0.925061,0.026743
severe_shock,23,water,0.9888,0.973257,0.925061,0.026743
severe_shock,23,workforce,0.967096,0.973257,0.925061,0.026743
severe_shock,24,communications,0.950754,0.969618,0.917903,0.030382
severe_shock,24,emergency_response,0.917903,0.969618,0.917903,0.030382
severe_shock,24,finance,1.003313,0.969618,0.917903,0.030382
severe_shock,24,food_distribution,0.944789,0.969618,0.917903,0.030382
severe_shock,24,household_resilience,0.992121,0.969618,0.917903,0.030382
severe_shock,24,manufacturing,0.971873,0.969618,0.917903,0.030382
severe_shock,24,power,0.985055,0.969618,0.917903,0.030382
severe_shock,24,public_health,0.977394,0.969618,0.917903,0.030382
severe_shock,24,retail_access,0.981314,0.969618,0.917903,0.030382
severe_shock,24,suppliers,1.00158,0.969618,0.917903,0.030382
severe_shock,24,transport,0.934159,0.969618,0.917903,0.030382
severe_shock,24,water,0.984469,0.969618,0.917903,0.030382
severe_shock,24,workforce,0.960308,0.969618,0.917903,0.030382
severe_shock,25,communications,0.951648,0.967285,0.919456,0.032715
severe_shock,25,emergency_response,0.919456,0.967285,0.919456,0.032715
severe_shock,25,finance,1.00788,0.967285,0.919456,0.032715
severe_shock,25,food_distribution,0.939548,0.967285,0.919456,0.032715
severe_shock,25,household_resilience,0.98528,0.967285,0.919456,0.032715
severe_shock,25,manufacturing,0.974523,0.967285,0.919456,0.032715
