scenario,cell_id,x,y,population,hazard,vulnerability,risk_score,accessibility,nearest_service,nearest_distance,service_gap_score,priority_zone
high_vulnerability_system,high_vulnerability_system_cell_19_3,19,3,215,0.146341,0.518491,16.313491,23.218879,clinic_c,7.071068,8.877372,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_4,19,4,262,0.070155,0.613528,11.277036,29.023213,clinic_c,6.082763,8.726581,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_5,19,5,252,0.172302,0.476138,20.674011,38.048648,clinic_c,5.09902,6.453488,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_6,19,6,237,0.221302,0.460385,24.146556,53.329184,clinic_c,4.123106,4.362296,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_7,19,7,213,0.183882,0.560945,21.970437,82.107319,clinic_c,3.162278,2.562951,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_8,19,8,307,0.261392,0.464773,37.296862,143.257303,clinic_c,2.236068,2.128142,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_9,19,9,326,0.33455,0.743653,81.105104,277.21028,clinic_c,1.414214,1.171776,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_10,19,10,321,0.472404,0.498409,75.579664,411.275977,clinic_c,1.0,0.778605,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_11,19,11,366,0.674501,0.717026,177.010381,278.837604,clinic_c,1.414214,1.307901,high_risk
high_vulnerability_system,high_vulnerability_system_cell_19_12,19,12,310,0.849003,0.589003,155.020245,146.629894,clinic_c,2.236068,2.099846,high_risk
high_vulnerability_system,high_vulnerability_system_cell_19_13,19,13,351,0.877363,0.704896,217.075756,87.475899,clinic_c,3.162278,3.967182,high_risk
high_vulnerability_system,high_vulnerability_system_cell_19_14,19,14,296,0.670556,0.512964,101.815438,61.111822,clinic_c,4.123106,4.765598,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_15,19,15,339,0.542098,0.651531,119.732555,48.895335,clinic_c,5.09902,6.794222,high_risk
high_vulnerability_system,high_vulnerability_system_cell_19_16,19,16,321,0.403905,0.633297,82.109131,43.924204,clinic_d,5.830952,7.145369,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_17,19,17,314,0.263018,0.488023,40.304734,43.656323,clinic_d,5.0,7.031479,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_18,19,18,297,0.212946,0.671925,42.495829,47.266774,clinic_d,4.242641,6.153301,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_19,19,19,257,0.225102,0.60026,34.725753,54.184405,clinic_d,3.605551,4.657113,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_20,19,20,257,0.085437,0.559752,12.290627,62.023403,clinic_d,3.162278,4.07785,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_21,19,21,241,0.111314,0.568483,15.250466,65.009315,clinic_d,3.0,3.651,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_22,19,22,241,0.07172,0.49761,8.600938,59.111229,clinic_d,3.162278,4.009234,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_23,19,23,209,0.147663,0.387039,11.944658,48.153591,clinic_d,3.605551,4.251978,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_24,19,24,194,0.085128,0.490456,8.09982,37.639196,clinic_d,4.242641,5.020808,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_19_25,19,25,225,0.062619,0.466253,6.569151,29.526632,clinic_d,5.0,7.370613,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_1,20,1,186,0.094596,0.597149,10.506757,15.468307,clinic_c,9.219544,11.294422,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_20_2,20,2,198,0.120184,0.438282,10.429538,18.13673,clinic_c,8.246211,10.346595,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_20_3,20,3,212,0.123627,0.528631,13.854848,21.745867,clinic_c,7.28011,9.320374,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_4,20,4,224,0.089689,0.385612,7.747103,26.845496,clinic_c,6.324555,8.044389,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_5,20,5,189,0.135005,0.608609,15.529243,34.420332,clinic_c,5.385165,5.335918,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_6,20,6,261,0.152727,0.592486,23.617468,46.295477,clinic_c,4.472136,5.518498,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_7,20,7,293,0.211144,0.639705,39.575419,65.828854,clinic_c,3.605551,4.384334,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_8,20,8,306,0.243797,0.515313,38.44332,98.119105,clinic_c,2.828427,3.087195,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_9,20,9,295,0.268854,0.504386,40.003801,143.193722,clinic_c,2.236068,2.045859,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_10,20,10,345,0.429725,0.730207,108.257055,170.61519,clinic_c,2.0,2.010312,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_11,20,11,312,0.578581,0.541443,97.739804,144.882866,clinic_c,2.236068,2.138702,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_12,20,12,302,0.759368,0.690233,158.290625,101.632581,clinic_c,2.828427,2.942535,high_risk
high_vulnerability_system,high_vulnerability_system_cell_20_13,20,13,288,1.0,0.571221,164.511606,71.463131,clinic_c,3.605551,3.974435,high_risk
high_vulnerability_system,high_vulnerability_system_cell_20_14,20,14,319,0.82327,0.680099,178.609673,54.57187,clinic_c,4.472136,5.740314,high_risk
high_vulnerability_system,high_vulnerability_system_cell_20_15,20,15,314,0.620774,0.577443,112.556777,46.215153,clinic_c,5.385165,6.650407,high_risk
high_vulnerability_system,high_vulnerability_system_cell_20_16,20,16,317,0.427582,0.712708,96.602953,43.649743,clinic_d,5.385165,7.099705,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_17,20,17,273,0.32591,0.666839,59.330997,46.179831,clinic_d,4.472136,5.786371,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_18,20,18,265,0.26117,0.658115,45.548195,54.899651,clinic_d,3.605551,4.740638,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_19,20,19,244,0.200792,0.507328,24.855678,72.420915,clinic_d,2.828427,3.323304,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_20,20,20,274,0.133751,0.567438,20.795426,98.412951,clinic_d,2.236068,2.75618,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_21,20,21,247,0.120617,0.575198,17.136583,113.629325,clinic_d,2.0,2.154771,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_22,20,22,214,0.154192,0.468832,15.47006,95.728411,clinic_d,2.236068,2.21238,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_23,20,23,213,0.155452,0.433132,14.341554,66.862662,clinic_d,2.828427,3.138692,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_24,20,24,258,0.034566,0.517314,4.61348,46.040894,clinic_d,3.605551,5.48459,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_20_25,20,25,181,0.061913,0.548564,6.147342,33.242773,clinic_d,4.472136,5.285787,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_1,21,1,157,0.032898,0.488895,2.52513,14.511064,clinic_c,9.486833,10.121807,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_21_2,21,2,136,0.115758,0.345928,5.44599,16.870852,clinic_c,8.544004,7.610158,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_3,21,3,240,0.074664,0.452284,8.104679,19.974219,clinic_c,7.615773,11.442619,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_21_4,21,4,227,0.110921,0.525272,13.225929,24.178741,clinic_c,6.708204,9.015542,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_5,21,5,193,0.104447,0.581357,11.719098,30.040256,clinic_c,5.830952,6.217732,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_6,21,6,175,0.152335,0.531916,14.180156,38.379978,clinic_c,5.0,4.443883,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_7,21,7,211,0.146438,0.433116,13.382554,50.188951,clinic_c,4.242641,4.121983,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_8,21,8,272,0.250848,0.550208,37.540995,65.764245,clinic_c,3.605551,4.074037,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_9,21,9,235,0.258293,0.497653,30.207017,81.978998,clinic_c,3.162278,2.832042,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_10,21,10,288,0.37019,0.70662,75.336036,90.014805,clinic_c,3.0,3.16432,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_11,21,11,262,0.500846,0.478623,62.805736,83.696829,clinic_c,3.162278,3.093386,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_12,21,12,332,0.719063,0.572581,136.691603,69.348674,clinic_c,3.605551,4.71935,high_risk
high_vulnerability_system,high_vulnerability_system_cell_21_13,21,13,301,0.871243,0.636372,166.884703,55.972713,clinic_c,4.242641,5.283231,high_risk
high_vulnerability_system,high_vulnerability_system_cell_21_14,21,14,262,0.933953,0.536818,131.357002,46.968051,clinic_c,5.0,5.461969,high_risk
high_vulnerability_system,high_vulnerability_system_cell_21_15,21,15,269,0.661566,0.68617,122.111791,42.501289,clinic_c,5.830952,6.183725,high_risk
high_vulnerability_system,high_vulnerability_system_cell_21_16,21,16,275,0.529578,0.62979,91.718902,42.468098,clinic_d,5.09902,6.326479,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_17,21,17,291,0.4015,0.564739,65.982079,47.938831,clinic_d,4.123106,5.946198,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_18,21,18,234,0.234006,0.469731,25.721188,62.872161,clinic_d,3.162278,3.663568,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_19,21,19,268,0.160391,0.552071,23.730672,98.689273,clinic_d,2.236068,2.688353,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_20,21,20,263,0.156935,0.60595,25.009881,180.408908,clinic_d,1.414214,1.449763,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_21,21,21,187,0.091074,0.458832,7.814311,262.426145,clinic_d,1.0,0.709876,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_22,21,22,199,0.177796,0.555992,19.671736,177.978274,clinic_d,1.414214,1.111867,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_23,21,23,158,0.140248,0.368826,8.17289,93.671738,clinic_d,2.236068,1.668925,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_24,21,24,185,0.146384,0.509963,13.810321,54.924361,clinic_d,3.162278,3.30804,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_21_25,21,25,148,0.062622,0.561899,5.207672,36.461873,clinic_d,4.123106,3.950683,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_1,22,1,190,0.1072,0.489986,9.980051,13.491396,clinic_c,9.848858,13.111228,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_22_2,22,2,213,0.070851,0.573624,8.656669,15.514725,clinic_c,8.944272,12.897581,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_22_3,22,3,252,0.033077,0.372275,3.103111,18.085829,clinic_c,8.062258,13.203513,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_22_4,22,4,210,0.075602,0.541713,8.600517,21.405524,clinic_c,7.211103,9.372689,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_5,22,5,222,0.092997,0.615941,12.716359,25.731497,clinic_c,6.403124,8.30481,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_6,22,6,256,0.101911,0.545107,14.221445,31.334218,clinic_c,5.656854,7.917309,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_7,22,7,197,0.16636,0.418933,13.729649,38.317489,clinic_c,5.0,5.010493,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_8,22,8,225,0.200231,0.441554,19.89291,46.167703,clinic_c,4.472136,4.770213,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_9,22,9,272,0.30827,0.447504,37.52301,53.136431,clinic_c,4.123106,5.024343,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_10,22,10,227,0.345148,0.641702,50.276521,56.505768,clinic_c,4.0,3.94743,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_11,22,11,220,0.447983,0.643415,63.412546,54.841724,clinic_c,4.123106,3.939706,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_12,22,12,265,0.607794,0.580344,93.473313,49.731313,clinic_c,4.472136,5.223598,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_13,22,13,260,0.818954,0.633066,134.797407,44.084442,clinic_c,5.0,5.766956,high_risk
high_vulnerability_system,high_vulnerability_system_cell_22_14,22,14,226,1.0,0.59395,134.232689,39.940137,clinic_c,5.656854,5.520255,high_risk
high_vulnerability_system,high_vulnerability_system_cell_22_15,22,15,272,0.727801,0.678897,134.395675,38.320342,clinic_d,6.0,6.917539,high_risk
high_vulnerability_system,high_vulnerability_system_cell_22_16,22,16,204,0.578784,0.494526,58.389672,40.127425,clinic_d,5.0,4.960194,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_17,22,17,247,0.364576,0.422048,38.005511,47.354043,clinic_d,4.0,5.108156,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_18,22,18,208,0.279438,0.559821,32.538533,65.685908,clinic_d,3.0,3.1191,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_19,22,19,237,0.220193,0.579095,30.22057,113.925219,clinic_d,2.0,2.062211,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_20,22,20,213,0.247943,0.408948,21.597354,262.512988,clinic_d,1.0,0.808309,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_21,22,21,160,0.138258,0.513543,11.360195,511.345844,clinic_d,0.0,0.312289,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_22,22,22,189,0.099302,0.417132,7.828766,260.352928,clinic_d,1.0,0.72316,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_23,22,23,219,0.059772,0.417109,5.46001,109.486764,clinic_d,2.0,1.982138,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_24,22,24,160,0.064297,0.561365,5.775043,58.71629,clinic_d,3.0,2.679336,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_22_25,22,25,202,0.043887,0.40565,3.596194,37.433372,clinic_d,4.0,5.255849,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_23_1,23,1,155,0.103253,0.444129,7.107951,12.45672,clinic_c,10.29563,11.518409,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_23_2,23,2,170,0.078066,0.453627,6.020167,14.153196,clinic_c,9.433981,11.218755,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_23_3,23,3,184,0.136175,0.465187,11.655795,16.232468,clinic_c,8.602325,10.677519,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_23_4,23,4,198,0.147748,0.396841,11.609226,18.79188,clinic_c,7.81025,10.004103,high_service_gap
high_vulnerability_system,high_vulnerability_system_cell_23_5,23,5,195,0.103692,0.587145,11.872032,21.92528,clinic_c,7.071068,8.505894,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_23_6,23,6,214,0.140343,0.48606,14.598073,25.673437,clinic_c,6.403124,8.022963,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_23_7,23,7,167,0.138005,0.607028,13.990075,29.919088,clinic_c,5.830952,5.401194,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_23_8,23,8,210,0.207733,0.584145,25.482762,34.232364,clinic_c,5.385165,5.960429,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_23_9,23,9,211,0.236511,0.438637,21.889621,37.792923,clinic_c,5.09902,5.439136,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_23_10,23,10,251,0.300957,0.41279,31.182242,39.66212,clinic_c,5.0,6.172821,standard_monitoring
high_vulnerability_system,high_vulnerability_system_cell_23_11,23,11,194,0.360936,0.665187,46.577391,39.441148,clinic_c,5.09902,4.797094,standard_monitoring
