scenario_id,uncertainty_class,policy,growth,shock_intensity,shock_timing,policy_strength,adaptive_capacity,final_state,maximum_state,minimum_state,cumulative_stress,resilience_score,regret
284,stressful_future,Policy_A_low_control,0.054788,16.648168,29,0.025,0.01,68.940407,68.940407,20.0,308.040507,10.596603,82.47846
284,stressful_future,Policy_B_balanced,0.054788,16.648168,29,0.045,0.02,13.36288,26.271108,9.880087,0.0,85.414495,7.660568
284,stressful_future,Policy_C_high_adaptation,0.054788,16.648168,29,0.035,0.045,34.246518,34.618619,18.655492,0.0,70.797435,22.277628
284,stressful_future,Policy_D_precautionary,0.054788,16.648168,29,0.055,0.04,3.208229,20.0,3.208229,0.0,93.075063,0.0
285,moderate_future,Policy_A_low_control,0.074755,9.610854,44,0.025,0.01,263.147109,263.147109,20.0,3847.751774,0.0,59.054759
285,moderate_future,Policy_B_balanced,0.074755,9.610854,44,0.045,0.02,75.83127,75.83127,20.0,648.790963,0.0,59.054759
285,moderate_future,Policy_C_high_adaptation,0.074755,9.610854,44,0.035,0.045,82.77221,82.77221,20.0,993.322693,0.0,59.054759
285,moderate_future,Policy_D_precautionary,0.074755,9.610854,44,0.055,0.04,44.240003,44.240003,20.0,33.412379,59.054759,0.0
286,moderate_future,Policy_A_low_control,0.068006,10.915822,30,0.025,0.01,168.317712,168.317712,20.0,2145.452197,0.0,76.322451
286,moderate_future,Policy_B_balanced,0.068006,10.915822,30,0.045,0.02,52.340827,52.340827,20.0,96.518044,45.858493,30.463958
286,moderate_future,Policy_C_high_adaptation,0.068006,10.915822,30,0.035,0.045,66.223386,66.223386,20.0,434.520638,0.258058,76.064393
286,moderate_future,Policy_D_precautionary,0.068006,10.915822,30,0.055,0.04,27.340848,29.092161,18.554706,0.0,76.322451,0.0
287,low_pressure_future,Policy_A_low_control,0.050144,2.782118,44,0.025,0.01,75.399489,75.399489,20.0,538.848243,0.0,87.583631
287,low_pressure_future,Policy_B_balanced,0.050144,2.782118,44,0.045,0.02,24.189652,24.937043,20.0,0.0,79.251948,8.331683
287,low_pressure_future,Policy_C_high_adaptation,0.050144,2.782118,44,0.035,0.045,42.135457,42.135457,20.0,7.723319,63.41253,24.171101
287,low_pressure_future,Policy_D_precautionary,0.050144,2.782118,44,0.055,0.04,12.360614,20.0,12.360614,0.0,87.583631,0.0
288,moderate_future,Policy_A_low_control,0.059251,12.35031,20,0.025,0.01,92.232805,92.232805,20.0,677.911239,0.0,87.883079
288,moderate_future,Policy_B_balanced,0.059251,12.35031,20,0.045,0.02,24.994545,26.169137,14.19175,0.0,78.460988,9.422091
288,moderate_future,Policy_C_high_adaptation,0.059251,12.35031,20,0.035,0.045,46.979529,46.979529,19.94606,40.827985,55.984602,31.898477
288,moderate_future,Policy_D_precautionary,0.059251,12.35031,20,0.055,0.04,11.162163,21.678494,9.420328,0.0,87.883079,0.0
289,moderate_future,Policy_A_low_control,0.07446,13.022246,33,0.025,0.01,239.711457,239.711457,20.0,3361.776233,0.0,65.551013
289,moderate_future,Policy_B_balanced,0.07446,13.022246,33,0.045,0.02,69.142865,69.142865,20.0,392.967862,1.931778,63.619235
289,moderate_future,Policy_C_high_adaptation,0.07446,13.022246,33,0.035,0.045,79.509155,79.509155,20.0,790.162591,0.0,65.551013
289,moderate_future,Policy_D_precautionary,0.07446,13.022246,33,0.055,0.04,40.472618,40.472618,20.0,0.472618,65.551013,0.0
290,moderate_future,Policy_A_low_control,0.038252,12.442545,39,0.025,0.01,27.658979,32.983583,20.0,0.0,75.158717,19.841283
290,moderate_future,Policy_B_balanced,0.038252,12.442545,39,0.045,0.02,2.529599,20.0,2.529599,0.0,93.48224,1.51776
290,moderate_future,Policy_C_high_adaptation,0.038252,12.442545,39,0.035,0.045,10.981248,22.626393,10.257434,0.0,87.754653,7.245347
290,moderate_future,Policy_D_precautionary,0.038252,12.442545,39,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
291,stressful_future,Policy_A_low_control,0.080387,15.00981,44,0.025,0.01,348.140468,348.140468,20.0,5179.862018,0.0,42.854585
291,stressful_future,Policy_B_balanced,0.080387,15.00981,44,0.045,0.02,92.714375,92.714375,20.0,1037.902417,0.0,42.854585
291,stressful_future,Policy_C_high_adaptation,0.080387,15.00981,44,0.035,0.045,95.851765,95.851765,20.0,1344.739995,0.0,42.854585
291,stressful_future,Policy_D_precautionary,0.080387,15.00981,44,0.055,0.04,49.023444,50.953753,20.0,149.92911,42.854585,0.0
292,moderate_future,Policy_A_low_control,0.038097,6.40935,24,0.025,0.01,33.421308,33.421308,20.0,0.0,71.591888,21.175118
292,moderate_future,Policy_B_balanced,0.038097,6.40935,24,0.045,0.02,8.203736,20.0,8.203736,0.0,90.077758,2.689248
292,moderate_future,Policy_C_high_adaptation,0.038097,6.40935,24,0.035,0.045,16.912783,21.474077,15.131226,0.0,84.483811,8.283195
292,moderate_future,Policy_D_precautionary,0.038097,6.40935,24,0.055,0.04,3.721657,20.0,3.721657,0.0,92.767006,0.0
293,stressful_future,Policy_A_low_control,0.09066,10.514786,42,0.025,0.01,626.915041,626.915041,20.0,9048.257619,0.0,0.0
293,stressful_future,Policy_B_balanced,0.09066,10.514786,42,0.045,0.02,163.437948,163.437948,20.0,2355.585877,0.0,0.0
293,stressful_future,Policy_C_high_adaptation,0.09066,10.514786,42,0.035,0.045,148.955321,148.955321,20.0,2469.866176,0.0,0.0
293,stressful_future,Policy_D_precautionary,0.09066,10.514786,42,0.055,0.04,75.397242,75.397242,20.0,758.837089,0.0,0.0
294,moderate_future,Policy_A_low_control,0.064083,0.692867,40,0.025,0.01,159.592767,159.592767,20.0,2076.547488,0.0,71.460463
294,moderate_future,Policy_B_balanced,0.064083,0.692867,40,0.045,0.02,54.347702,54.347702,20.0,165.683502,37.236103,34.22436
294,moderate_future,Policy_C_high_adaptation,0.064083,0.692867,40,0.035,0.045,65.042471,65.042471,20.0,495.121201,0.0,71.460463
294,moderate_future,Policy_D_precautionary,0.064083,0.692867,40,0.055,0.04,33.575926,33.575926,20.0,0.0,71.460463,0.0
295,moderate_future,Policy_A_low_control,0.071532,5.743139,25,0.025,0.01,217.069498,217.069498,20.0,2963.529178,0.0,64.34236
295,moderate_future,Policy_B_balanced,0.071532,5.743139,25,0.045,0.02,68.32897,68.32897,20.0,385.966689,3.323707,61.018653
295,moderate_future,Policy_C_high_adaptation,0.071532,5.743139,25,0.035,0.045,78.219301,78.219301,20.0,750.630663,0.0,64.34236
295,moderate_future,Policy_D_precautionary,0.071532,5.743139,25,0.055,0.04,41.538475,41.538475,20.0,3.499362,64.34236,0.0
296,low_pressure_future,Policy_A_low_control,0.053645,0.328187,33,0.025,0.01,93.654201,93.654201,20.0,870.208914,0.0,84.127433
296,low_pressure_future,Policy_B_balanced,0.053645,0.328187,33,0.045,0.02,33.107999,33.107999,20.0,0.0,71.858201,12.269232
296,low_pressure_future,Policy_C_high_adaptation,0.053645,0.328187,33,0.035,0.045,48.400782,48.400782,20.0,99.288578,48.930477,35.196956
296,low_pressure_future,Policy_D_precautionary,0.053645,0.328187,33,0.055,0.04,18.120945,20.0,18.120945,0.0,84.127433,0.0
297,stressful_future,Policy_A_low_control,0.040593,23.814171,23,0.025,0.01,8.391744,28.109891,4.734024,0.0,87.937481,7.062519
297,stressful_future,Policy_B_balanced,0.040593,23.814171,23,0.045,0.02,0.0,20.0,0.0,0.0,95.0,0.0
297,stressful_future,Policy_C_high_adaptation,0.040593,23.814171,23,0.035,0.045,0.0,22.610754,0.0,0.0,94.347311,0.652689
297,stressful_future,Policy_D_precautionary,0.040593,23.814171,23,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
298,moderate_future,Policy_A_low_control,0.062687,2.819188,24,0.025,0.01,142.081041,142.081041,20.0,1721.239009,0.0,76.242508
298,moderate_future,Policy_B_balanced,0.062687,2.819188,24,0.045,0.02,48.610634,48.610634,20.0,66.697338,52.011227,24.231281
298,moderate_future,Policy_C_high_adaptation,0.062687,2.819188,24,0.035,0.045,61.391869,61.391869,20.0,374.076098,10.409302,65.833206
298,moderate_future,Policy_D_precautionary,0.062687,2.819188,24,0.055,0.04,27.94999,27.94999,20.0,0.0,76.242508,0.0
299,stressful_future,Policy_A_low_control,0.064903,17.19848,36,0.025,0.01,132.927423,132.927423,20.0,1591.650145,0.0,84.338572
299,stressful_future,Policy_B_balanced,0.064903,17.19848,36,0.045,0.02,37.021676,39.596869,20.0,0.0,67.887777,16.450795
299,stressful_future,Policy_C_high_adaptation,0.064903,17.19848,36,0.035,0.045,55.178051,55.178051,20.0,209.859183,32.112738,52.225834
299,stressful_future,Policy_D_precautionary,0.064903,17.19848,36,0.055,0.04,14.337164,28.236516,11.317649,0.0,84.338572,0.0
300,moderate_future,Policy_A_low_control,0.077325,9.971768,35,0.025,0.01,293.855797,293.855797,20.0,4248.321685,0.0,51.368966
300,moderate_future,Policy_B_balanced,0.077325,9.971768,35,0.045,0.02,83.979554,83.979554,20.0,735.774189,0.0,51.368966
300,moderate_future,Policy_C_high_adaptation,0.077325,9.971768,35,0.035,0.045,90.519796,90.519796,20.0,1093.953608,0.0,51.368966
300,moderate_future,Policy_D_precautionary,0.077325,9.971768,35,0.055,0.04,48.78951,48.78951,20.0,71.599511,51.368966,0.0
301,stressful_future,Policy_A_low_control,0.093815,5.849542,37,0.025,0.01,753.403184,753.403184,20.0,10664.882036,0.0,0.0
301,stressful_future,Policy_B_balanced,0.093815,5.849542,37,0.045,0.02,197.999108,197.999108,20.0,2925.179932,0.0,0.0
301,stressful_future,Policy_C_high_adaptation,0.093815,5.849542,37,0.035,0.045,174.699665,174.699665,20.0,2947.312047,0.0,0.0
301,stressful_future,Policy_D_precautionary,0.093815,5.849542,37,0.055,0.04,89.26034,89.26034,20.0,1041.935758,0.0,0.0
302,low_pressure_future,Policy_A_low_control,0.043679,4.574649,39,0.025,0.01,51.6053,51.6053,20.0,94.69661,46.665834,44.43502
302,low_pressure_future,Policy_B_balanced,0.043679,4.574649,39,0.045,0.02,14.02513,20.0,14.02513,0.0,86.584922,4.515932
302,low_pressure_future,Policy_C_high_adaptation,0.043679,4.574649,39,0.035,0.045,28.104075,28.104075,20.0,0.0,76.111537,14.989317
302,low_pressure_future,Policy_D_precautionary,0.043679,4.574649,39,0.055,0.04,6.498577,20.0,6.498577,0.0,91.100854,0.0
303,stressful_future,Policy_A_low_control,0.065494,21.10383,22,0.025,0.01,105.917231,105.917231,20.0,827.825969,0.0,90.152237
303,stressful_future,Policy_B_balanced,0.065494,21.10383,22,0.045,0.02,21.935657,30.623415,10.147195,0.0,79.182752,10.969485
303,stressful_future,Policy_C_high_adaptation,0.065494,21.10383,22,0.035,0.045,49.292376,49.292376,17.426462,52.072963,52.894184,37.258053
303,stressful_future,Policy_D_precautionary,0.065494,21.10383,22,0.055,0.04,6.036904,24.902481,4.059988,0.0,90.152237,0.0
304,stressful_future,Policy_A_low_control,0.051575,18.960148,33,0.025,0.01,54.761708,54.761708,20.0,119.606515,41.491897,53.508103
304,stressful_future,Policy_B_balanced,0.051575,18.960148,33,0.045,0.02,7.004219,24.666317,5.868346,0.0,89.63089,5.36911
304,stressful_future,Policy_C_high_adaptation,0.051575,18.960148,33,0.035,0.045,24.074796,33.844607,15.445427,0.0,77.093971,17.906029
304,stressful_future,Policy_D_precautionary,0.051575,18.960148,33,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
305,stressful_future,Policy_A_low_control,0.055393,18.905218,28,0.025,0.01,66.125126,66.125126,20.0,252.349696,18.558673,75.588634
305,stressful_future,Policy_B_balanced,0.055393,18.905218,28,0.045,0.02,10.872178,26.440109,7.80967,0.0,86.866666,7.280641
305,stressful_future,Policy_C_high_adaptation,0.055393,18.905218,28,0.035,0.045,31.084062,34.494204,16.29241,0.0,72.726012,21.421295
305,stressful_future,Policy_D_precautionary,0.055393,18.905218,28,0.055,0.04,1.332387,20.213043,1.315759,0.0,94.147307,0.0
306,stressful_future,Policy_A_low_control,0.084233,6.788136,29,0.025,0.01,434.508203,434.508203,20.0,6287.153355,0.0,7.765318
306,stressful_future,Policy_B_balanced,0.084233,6.788136,29,0.045,0.02,121.077662,121.077662,20.0,1448.463165,0.0,7.765318
306,stressful_future,Policy_C_high_adaptation,0.084233,6.788136,29,0.035,0.045,119.500875,119.500875,20.0,1731.310917,0.0,7.765318
306,stressful_future,Policy_D_precautionary,0.084233,6.788136,29,0.055,0.04,63.925509,63.925509,20.0,378.979996,7.765318,0.0
307,stressful_future,Policy_A_low_control,0.085249,13.918161,41,0.025,0.01,455.123814,455.123814,20.0,6692.867224,0.0,13.319468
307,stressful_future,Policy_B_balanced,0.085249,13.918161,41,0.045,0.02,119.361672,119.361672,20.0,1527.891171,0.0,13.319468
307,stressful_future,Policy_C_high_adaptation,0.085249,13.918161,41,0.035,0.045,116.65631,116.65631,20.0,1774.802152,0.0,13.319468
307,stressful_future,Policy_D_precautionary,0.085249,13.918161,41,0.055,0.04,59.522671,59.522671,20.0,360.862617,13.319468,0.0
308,moderate_future,Policy_A_low_control,0.064378,3.56629,37,0.025,0.01,156.364996,156.364996,20.0,2017.677459,0.0,73.993416
308,moderate_future,Policy_B_balanced,0.064378,3.56629,37,0.045,0.02,52.209567,52.209567,20.0,117.35655,43.886213,30.107203
308,moderate_future,Policy_C_high_adaptation,0.064378,3.56629,37,0.035,0.045,63.642674,63.642674,20.0,450.328555,0.870872,73.122544
308,moderate_future,Policy_D_precautionary,0.064378,3.56629,37,0.055,0.04,30.595982,30.595982,20.0,0.0,73.993416,0.0
309,moderate_future,Policy_A_low_control,0.06406,7.978559,44,0.025,0.01,148.019304,148.019304,20.0,1920.73862,0.0,77.544895
309,moderate_future,Policy_B_balanced,0.06406,7.978559,44,0.045,0.02,47.116543,47.116543,20.0,55.339015,54.417037,23.127858
309,moderate_future,Policy_C_high_adaptation,0.06406,7.978559,44,0.035,0.045,59.332,59.332,20.0,386.837935,10.884007,66.660888
309,moderate_future,Policy_D_precautionary,0.06406,7.978559,44,0.055,0.04,25.14348,29.476067,20.0,0.0,77.544895,0.0
310,moderate_future,Policy_A_low_control,0.067606,10.928271,30,0.025,0.01,164.543325,164.543325,20.0,2080.097499,0.0,76.912636
310,moderate_future,Policy_B_balanced,0.067606,10.928271,30,0.045,0.02,51.264035,51.264035,20.0,82.818466,48.143724,28.768912
310,moderate_future,Policy_C_high_adaptation,0.067606,10.928271,30,0.035,0.045,65.400494,65.400494,20.0,414.279234,2.981657,73.930979
310,moderate_future,Policy_D_precautionary,0.067606,10.928271,30,0.055,0.04,26.495247,28.760865,18.195148,0.0,76.912636,0.0
311,compound_stress_future,Policy_A_low_control,0.087176,23.538591,27,0.025,0.01,417.471656,417.471656,20.0,5798.34902,0.0,43.268589
311,compound_stress_future,Policy_B_balanced,0.087176,23.538591,27,0.045,0.02,104.250097,104.250097,20.0,949.623688,0.0,43.268589
311,compound_stress_future,Policy_C_high_adaptation,0.087176,23.538591,27,0.035,0.045,111.967778,111.967778,20.0,1373.518482,0.0,43.268589
311,compound_stress_future,Policy_D_precautionary,0.087176,23.538591,27,0.055,0.04,53.777443,53.777443,20.0,110.205851,43.268589,0.0
312,moderate_future,Policy_A_low_control,0.069308,5.605499,44,0.025,0.01,201.511458,201.511458,20.0,2824.679457,0.0,66.860727
312,moderate_future,Policy_B_balanced,0.069308,5.605499,44,0.045,0.02,62.741122,62.741122,20.0,349.809523,11.689094,55.171633
312,moderate_future,Policy_C_high_adaptation,0.069308,5.605499,44,0.035,0.045,72.154362,72.154362,20.0,703.593448,0.0,66.860727
312,moderate_future,Policy_D_precautionary,0.069308,5.605499,44,0.055,0.04,38.98738,38.98738,20.0,0.0,66.860727,0.0
313,moderate_future,Policy_A_low_control,0.059647,7.636232,35,0.025,0.01,113.887642,113.887642,20.0,1235.78514,0.0,83.443022
313,moderate_future,Policy_B_balanced,0.059647,7.636232,35,0.045,0.02,36.821248,36.821248,20.0,0.0,68.701939,14.741083
313,moderate_future,Policy_C_high_adaptation,0.059647,7.636232,35,0.035,0.045,53.017742,53.017742,20.0,162.460309,38.688888,44.754134
313,moderate_future,Policy_D_precautionary,0.059647,7.636232,35,0.055,0.04,17.839,23.414315,15.886878,0.0,83.443022,0.0
314,compound_stress_future,Policy_A_low_control,0.077314,19.473814,32,0.025,0.01,259.632191,259.632191,20.0,3631.511206,0.0,67.516847
314,compound_stress_future,Policy_B_balanced,0.077314,19.473814,32,0.045,0.02,69.974875,69.974875,20.0,386.772976,1.844059,65.672788
314,compound_stress_future,Policy_C_high_adaptation,0.077314,19.473814,32,0.035,0.045,81.7473,81.7473,20.0,799.850493,0.0,67.516847
314,compound_stress_future,Policy_D_precautionary,0.077314,19.473814,32,0.055,0.04,37.79452,39.225764,20.0,0.0,67.516847,0.0
315,compound_stress_future,Policy_A_low_control,0.094305,19.017448,40,0.025,0.01,735.603001,735.603001,20.0,10467.033878,0.0,0.0
315,compound_stress_future,Policy_B_balanced,0.094305,19.017448,40,0.045,0.02,180.333722,180.333722,20.0,2668.317599,0.0,0.0
315,compound_stress_future,Policy_C_high_adaptation,0.094305,19.017448,40,0.035,0.045,161.006694,161.006694,20.0,2720.225609,0.0,0.0
315,compound_stress_future,Policy_D_precautionary,0.094305,19.017448,40,0.055,0.04,77.852059,77.852059,20.0,821.784987,0.0,0.0
316,stressful_future,Policy_A_low_control,0.093849,11.887888,21,0.025,0.01,666.040155,666.040155,20.0,9188.388665,0.0,0.0
316,stressful_future,Policy_B_balanced,0.093849,11.887888,21,0.045,0.02,173.544386,173.544386,20.0,2256.244681,0.0,0.0
316,stressful_future,Policy_C_high_adaptation,0.093849,11.887888,21,0.035,0.045,162.639693,162.639693,20.0,2487.639938,0.0,0.0
316,stressful_future,Policy_D_precautionary,0.093849,11.887888,21,0.055,0.04,83.462038,83.462038,20.0,739.753265,0.0,0.0
317,stressful_future,Policy_A_low_control,0.042575,23.168486,30,0.025,0.01,17.81262,33.147719,10.561797,0.0,81.025498,13.974502
317,stressful_future,Policy_B_balanced,0.042575,23.168486,30,0.045,0.02,0.0,20.0,0.0,0.0,95.0,0.0
317,stressful_future,Policy_C_high_adaptation,0.042575,23.168486,30,0.035,0.045,2.39868,24.89266,1.91273,0.0,92.337627,2.662373
317,stressful_future,Policy_D_precautionary,0.042575,23.168486,30,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
318,compound_stress_future,Policy_A_low_control,0.087182,20.980569,34,0.025,0.01,465.001467,465.001467,20.0,6706.81974,0.0,25.789608
318,compound_stress_future,Policy_B_balanced,0.087182,20.980569,34,0.045,0.02,115.748486,115.748486,20.0,1348.754622,0.0,25.789608
318,compound_stress_future,Policy_C_high_adaptation,0.087182,20.980569,34,0.035,0.045,116.530881,116.530881,20.0,1654.260298,0.0,25.789608
318,compound_stress_future,Policy_D_precautionary,0.087182,20.980569,34,0.055,0.04,58.339303,58.339303,20.0,246.219845,25.789608,0.0
319,stressful_future,Policy_A_low_control,0.040983,21.8506,20,0.025,0.01,10.583802,27.031488,5.612924,0.0,86.891847,8.108153
319,stressful_future,Policy_B_balanced,0.040983,21.8506,20,0.045,0.02,0.0,20.0,0.0,0.0,95.0,0.0
319,stressful_future,Policy_C_high_adaptation,0.040983,21.8506,20,0.035,0.045,0.867681,22.400089,0.683502,0.0,93.879369,1.120631
319,stressful_future,Policy_D_precautionary,0.040983,21.8506,20,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
320,moderate_future,Policy_A_low_control,0.078347,9.839487,40,0.025,0.01,316.863486,316.863486,20.0,4648.930042,0.0,45.936762
320,moderate_future,Policy_B_balanced,0.078347,9.839487,40,0.045,0.02,89.248579,89.248579,20.0,894.609623,0.0,45.936762
320,moderate_future,Policy_C_high_adaptation,0.078347,9.839487,40,0.035,0.045,93.871506,93.871506,20.0,1224.126776,0.0,45.936762
320,moderate_future,Policy_D_precautionary,0.078347,9.839487,40,0.055,0.04,50.114994,50.114994,20.0,114.65493,45.936762,0.0
321,stressful_future,Policy_A_low_control,0.093197,1.795878,45,0.025,0.01,745.781747,745.781747,20.0,10587.441077,0.0,0.0
321,stressful_future,Policy_B_balanced,0.093197,1.795878,45,0.045,0.02,200.425841,200.425841,20.0,2982.013367,0.0,0.0
321,stressful_future,Policy_C_high_adaptation,0.093197,1.795878,45,0.035,0.045,176.175798,176.175798,20.0,2994.524347,0.0,0.0
321,stressful_future,Policy_D_precautionary,0.093197,1.795878,45,0.055,0.04,91.174068,91.174068,20.0,1105.22234,0.0,0.0
322,stressful_future,Policy_A_low_control,0.093152,8.12547,42,0.025,0.01,725.689188,725.689188,20.0,10340.204495,0.0,0.0
