scenario,path,step,control_parameter,system_state,jump_size,transition_flag,rolling_variance_20,rolling_autocorrelation_20,dt,transition_jump_threshold
near_threshold_start,forward_forcing,94,-0.081853,-1.061877,0.003046,0,0.000288,1.0,0.05,0.13
near_threshold_start,forward_forcing,95,-0.074131,-1.05881,0.003067,0,0.000292,1.0,0.05,0.13
near_threshold_start,forward_forcing,96,-0.066409,-1.055721,0.00309,0,0.000296,1.0,0.05,0.13
near_threshold_start,forward_forcing,97,-0.058687,-1.052609,0.003112,0,0.0003,1.0,0.05,0.13
near_threshold_start,forward_forcing,98,-0.050965,-1.049473,0.003135,0,0.000304,1.0,0.05,0.13
near_threshold_start,forward_forcing,99,-0.043243,-1.046315,0.003158,0,0.000308,1.0,0.05,0.13
near_threshold_start,forward_forcing,100,-0.035521,-1.043133,0.003182,0,0.000312,1.0,0.05,0.13
near_threshold_start,forward_forcing,101,-0.027799,-1.039927,0.003206,0,0.000316,1.0,0.05,0.13
near_threshold_start,forward_forcing,102,-0.020077,-1.036695,0.003231,0,0.000321,1.0,0.05,0.13
near_threshold_start,forward_forcing,103,-0.012355,-1.033439,0.003256,0,0.000326,1.0,0.05,0.13
near_threshold_start,forward_forcing,104,-0.004633,-1.030157,0.003282,0,0.00033,1.0,0.05,0.13
near_threshold_start,forward_forcing,105,0.003089,-1.026849,0.003308,0,0.000335,1.0,0.05,0.13
near_threshold_start,forward_forcing,106,0.010811,-1.023515,0.003335,0,0.00034,1.0,0.05,0.13
near_threshold_start,forward_forcing,107,0.018533,-1.020153,0.003362,0,0.000345,1.0,0.05,0.13
near_threshold_start,forward_forcing,108,0.026255,-1.016764,0.003389,0,0.00035,1.0,0.05,0.13
near_threshold_start,forward_forcing,109,0.033977,-1.013346,0.003418,0,0.000356,1.0,0.05,0.13
near_threshold_start,forward_forcing,110,0.041699,-1.0099,0.003446,0,0.000361,1.0,0.05,0.13
near_threshold_start,forward_forcing,111,0.049421,-1.006424,0.003476,0,0.000367,1.0,0.05,0.13
near_threshold_start,forward_forcing,112,0.057143,-1.002918,0.003506,0,0.000372,1.0,0.05,0.13
near_threshold_start,forward_forcing,113,0.064865,-0.999382,0.003536,0,0.000378,1.0,0.05,0.13
near_threshold_start,forward_forcing,114,0.072587,-0.995814,0.003568,0,0.000384,1.0,0.05,0.13
near_threshold_start,forward_forcing,115,0.080309,-0.992215,0.003599,0,0.000391,1.0,0.05,0.13
near_threshold_start,forward_forcing,116,0.088031,-0.988583,0.003632,0,0.000397,1.0,0.05,0.13
near_threshold_start,forward_forcing,117,0.095753,-0.984917,0.003665,0,0.000404,1.0,0.05,0.13
near_threshold_start,forward_forcing,118,0.103475,-0.981218,0.003699,0,0.00041,1.0,0.05,0.13
near_threshold_start,forward_forcing,119,0.111197,-0.977484,0.003734,0,0.000417,1.0,0.05,0.13
near_threshold_start,forward_forcing,120,0.118919,-0.973714,0.00377,0,0.000425,1.0,0.05,0.13
near_threshold_start,forward_forcing,121,0.126641,-0.969908,0.003806,0,0.000432,1.0,0.05,0.13
near_threshold_start,forward_forcing,122,0.134363,-0.966064,0.003843,0,0.00044,1.0,0.05,0.13
near_threshold_start,forward_forcing,123,0.142085,-0.962183,0.003881,0,0.000447,1.0,0.05,0.13
near_threshold_start,forward_forcing,124,0.149807,-0.958262,0.00392,0,0.000455,1.0,0.05,0.13
near_threshold_start,forward_forcing,125,0.157529,-0.954302,0.00396,0,0.000464,1.0,0.05,0.13
near_threshold_start,forward_forcing,126,0.165251,-0.950301,0.004001,0,0.000472,1.0,0.05,0.13
near_threshold_start,forward_forcing,127,0.172973,-0.946258,0.004043,0,0.000481,1.0,0.05,0.13
near_threshold_start,forward_forcing,128,0.180695,-0.942172,0.004086,0,0.00049,1.0,0.05,0.13
near_threshold_start,forward_forcing,129,0.188417,-0.938042,0.00413,0,0.0005,1.0,0.05,0.13
near_threshold_start,forward_forcing,130,0.196139,-0.933867,0.004175,0,0.00051,1.0,0.05,0.13
near_threshold_start,forward_forcing,131,0.203861,-0.929645,0.004221,0,0.00052,1.0,0.05,0.13
near_threshold_start,forward_forcing,132,0.211583,-0.925377,0.004269,0,0.00053,1.0,0.05,0.13
near_threshold_start,forward_forcing,133,0.219305,-0.921059,0.004317,0,0.000541,1.0,0.05,0.13
near_threshold_start,forward_forcing,134,0.227027,-0.916692,0.004367,0,0.000552,1.0,0.05,0.13
near_threshold_start,forward_forcing,135,0.234749,-0.912273,0.004419,0,0.000564,1.0,0.05,0.13
near_threshold_start,forward_forcing,136,0.242471,-0.907802,0.004472,0,0.000575,1.0,0.05,0.13
near_threshold_start,forward_forcing,137,0.250193,-0.903276,0.004526,0,0.000588,1.0,0.05,0.13
near_threshold_start,forward_forcing,138,0.257915,-0.898694,0.004581,0,0.000601,1.0,0.05,0.13
near_threshold_start,forward_forcing,139,0.265637,-0.894056,0.004639,0,0.000614,1.0,0.05,0.13
near_threshold_start,forward_forcing,140,0.273359,-0.889358,0.004698,0,0.000628,1.0,0.05,0.13
near_threshold_start,forward_forcing,141,0.281081,-0.8846,0.004758,0,0.000642,1.0,0.05,0.13
near_threshold_start,forward_forcing,142,0.288803,-0.879779,0.004821,0,0.000657,1.0,0.05,0.13
near_threshold_start,forward_forcing,143,0.296525,-0.874894,0.004885,0,0.000672,1.0,0.05,0.13
near_threshold_start,forward_forcing,144,0.304247,-0.869942,0.004952,0,0.000688,1.0,0.05,0.13
near_threshold_start,forward_forcing,145,0.311969,-0.864922,0.00502,0,0.000705,1.0,0.05,0.13
near_threshold_start,forward_forcing,146,0.319691,-0.859832,0.00509,0,0.000722,1.0,0.05,0.13
near_threshold_start,forward_forcing,147,0.327413,-0.854668,0.005163,0,0.00074,1.0,0.05,0.13
near_threshold_start,forward_forcing,148,0.335135,-0.84943,0.005238,0,0.000759,1.0,0.05,0.13
near_threshold_start,forward_forcing,149,0.342857,-0.844114,0.005316,0,0.000779,1.0,0.05,0.13
near_threshold_start,forward_forcing,150,0.350579,-0.838718,0.005396,0,0.000799,1.0,0.05,0.13
near_threshold_start,forward_forcing,151,0.358301,-0.833239,0.005479,0,0.000821,1.0,0.05,0.13
near_threshold_start,forward_forcing,152,0.366023,-0.827675,0.005565,0,0.000843,1.0,0.05,0.13
near_threshold_start,forward_forcing,153,0.373745,-0.822021,0.005653,0,0.000866,1.0,0.05,0.13
near_threshold_start,forward_forcing,154,0.381467,-0.816276,0.005745,0,0.000891,1.0,0.05,0.13
near_threshold_start,forward_forcing,155,0.389189,-0.810436,0.00584,0,0.000916,1.0,0.05,0.13
near_threshold_start,forward_forcing,156,0.396911,-0.804497,0.005939,0,0.000943,1.0,0.05,0.13
near_threshold_start,forward_forcing,157,0.404633,-0.798456,0.006041,0,0.000971,1.0,0.05,0.13
near_threshold_start,forward_forcing,158,0.412355,-0.792309,0.006147,0,0.001,1.0,0.05,0.13
near_threshold_start,forward_forcing,159,0.420077,-0.786052,0.006257,0,0.001031,1.0,0.05,0.13
near_threshold_start,forward_forcing,160,0.427799,-0.779681,0.006372,0,0.001063,1.0,0.05,0.13
near_threshold_start,forward_forcing,161,0.435521,-0.77319,0.00649,0,0.001097,1.0,0.05,0.13
near_threshold_start,forward_forcing,162,0.443243,-0.766576,0.006614,0,0.001133,1.0,0.05,0.13
near_threshold_start,forward_forcing,163,0.450965,-0.759833,0.006743,0,0.001171,1.0,0.05,0.13
near_threshold_start,forward_forcing,164,0.458687,-0.752956,0.006877,0,0.00121,1.0,0.05,0.13
near_threshold_start,forward_forcing,165,0.466409,-0.745939,0.007017,0,0.001252,1.0,0.05,0.13
near_threshold_start,forward_forcing,166,0.474131,-0.738777,0.007163,0,0.001296,1.0,0.05,0.13
near_threshold_start,forward_forcing,167,0.481853,-0.731462,0.007315,0,0.001343,1.0,0.05,0.13
near_threshold_start,forward_forcing,168,0.489575,-0.723988,0.007474,0,0.001392,1.0,0.05,0.13
near_threshold_start,forward_forcing,169,0.497297,-0.716349,0.00764,0,0.001444,1.0,0.05,0.13
near_threshold_start,forward_forcing,170,0.505019,-0.708535,0.007813,0,0.0015,1.0,0.05,0.13
near_threshold_start,forward_forcing,171,0.512741,-0.70054,0.007995,0,0.001559,1.0,0.05,0.13
near_threshold_start,forward_forcing,172,0.520463,-0.692354,0.008186,0,0.001621,0.999999,0.05,0.13
near_threshold_start,forward_forcing,173,0.528185,-0.683968,0.008386,0,0.001687,0.999999,0.05,0.13
near_threshold_start,forward_forcing,174,0.535907,-0.675373,0.008595,0,0.001758,0.999999,0.05,0.13
near_threshold_start,forward_forcing,175,0.543629,-0.666557,0.008816,0,0.001833,0.999999,0.05,0.13
near_threshold_start,forward_forcing,176,0.551351,-0.65751,0.009047,0,0.001913,0.999999,0.05,0.13
near_threshold_start,forward_forcing,177,0.559073,-0.648219,0.009291,0,0.001999,0.999999,0.05,0.13
near_threshold_start,forward_forcing,178,0.566795,-0.638672,0.009548,0,0.002091,0.999999,0.05,0.13
near_threshold_start,forward_forcing,179,0.574517,-0.628854,0.009818,0,0.002189,0.999999,0.05,0.13
near_threshold_start,forward_forcing,180,0.582239,-0.61875,0.010104,0,0.002295,0.999999,0.05,0.13
near_threshold_start,forward_forcing,181,0.589961,-0.608345,0.010405,0,0.002408,0.999999,0.05,0.13
near_threshold_start,forward_forcing,182,0.597683,-0.597621,0.010724,0,0.00253,0.999999,0.05,0.13
near_threshold_start,forward_forcing,183,0.605405,-0.58656,0.011061,0,0.002662,0.999999,0.05,0.13
near_threshold_start,forward_forcing,184,0.613127,-0.575141,0.011419,0,0.002803,0.999999,0.05,0.13
near_threshold_start,forward_forcing,185,0.620849,-0.563343,0.011798,0,0.002957,0.999999,0.05,0.13
near_threshold_start,forward_forcing,186,0.628571,-0.551143,0.0122,0,0.003122,0.999999,0.05,0.13
near_threshold_start,forward_forcing,187,0.636293,-0.538515,0.012628,0,0.003302,0.999998,0.05,0.13
near_threshold_start,forward_forcing,188,0.644015,-0.525431,0.013083,0,0.003497,0.999998,0.05,0.13
near_threshold_start,forward_forcing,189,0.651737,-0.511863,0.013568,0,0.00371,0.999998,0.05,0.13
near_threshold_start,forward_forcing,190,0.659459,-0.497777,0.014085,0,0.003941,0.999998,0.05,0.13
near_threshold_start,forward_forcing,191,0.667181,-0.48314,0.014637,0,0.004194,0.999998,0.05,0.13
near_threshold_start,forward_forcing,192,0.674903,-0.467913,0.015227,0,0.004471,0.999998,0.05,0.13
near_threshold_start,forward_forcing,193,0.682625,-0.452055,0.015858,0,0.004774,0.999998,0.05,0.13
near_threshold_start,forward_forcing,194,0.690347,-0.435522,0.016534,0,0.005108,0.999998,0.05,0.13
near_threshold_start,forward_forcing,195,0.698069,-0.418264,0.017258,0,0.005474,0.999997,0.05,0.13
near_threshold_start,forward_forcing,196,0.705792,-0.400229,0.018035,0,0.005879,0.999997,0.05,0.13
near_threshold_start,forward_forcing,197,0.713514,-0.381359,0.01887,0,0.006325,0.999997,0.05,0.13
near_threshold_start,forward_forcing,198,0.721236,-0.361592,0.019767,0,0.00682,0.999997,0.05,0.13
near_threshold_start,forward_forcing,199,0.728958,-0.34086,0.020732,0,0.007369,0.999997,0.05,0.13
near_threshold_start,forward_forcing,200,0.73668,-0.319089,0.021771,0,0.00798,0.999997,0.05,0.13
near_threshold_start,forward_forcing,201,0.744402,-0.296199,0.02289,0,0.008661,0.999996,0.05,0.13
near_threshold_start,forward_forcing,202,0.752124,-0.272103,0.024096,0,0.009421,0.999996,0.05,0.13
near_threshold_start,forward_forcing,203,0.759846,-0.246709,0.025394,0,0.010271,0.999996,0.05,0.13
near_threshold_start,forward_forcing,204,0.767568,-0.219915,0.026794,0,0.011225,0.999996,0.05,0.13
near_threshold_start,forward_forcing,205,0.77529,-0.191615,0.028301,0,0.012296,0.999996,0.05,0.13
near_threshold_start,forward_forcing,206,0.783012,-0.161693,0.029922,0,0.013502,0.999996,0.05,0.13
near_threshold_start,forward_forcing,207,0.790734,-0.13003,0.031663,0,0.014861,0.999996,0.05,0.13
near_threshold_start,forward_forcing,208,0.798456,-0.096498,0.033531,0,0.016395,0.999996,0.05,0.13
near_threshold_start,forward_forcing,209,0.806178,-0.060969,0.035529,0,0.018129,0.999996,0.05,0.13
near_threshold_start,forward_forcing,210,0.8139,-0.023312,0.037658,0,0.02009,0.999997,0.05,0.13
near_threshold_start,forward_forcing,211,0.821622,0.016605,0.039916,0,0.02231,0.999997,0.05,0.13
near_threshold_start,forward_forcing,212,0.829344,0.058902,0.042297,0,0.024821,0.999997,0.05,0.13
near_threshold_start,forward_forcing,213,0.837066,0.10369,0.044788,0,0.027661,0.999998,0.05,0.13
near_threshold_start,forward_forcing,214,0.844788,0.151058,0.047368,0,0.030869,0.999998,0.05,0.13
near_threshold_start,forward_forcing,215,0.85251,0.201064,0.050006,0,0.034482,0.999999,0.05,0.13
near_threshold_start,forward_forcing,216,0.860232,0.253722,0.052658,0,0.038539,0.999999,0.05,0.13
near_threshold_start,forward_forcing,217,0.867954,0.30899,0.055267,0,0.043074,0.999999,0.05,0.13
near_threshold_start,forward_forcing,218,0.875676,0.366748,0.057758,0,0.048111,0.999999,0.05,0.13
near_threshold_start,forward_forcing,219,0.883398,0.426789,0.060041,0,0.053661,0.999998,0.05,0.13
near_threshold_start,forward_forcing,220,0.89112,0.488797,0.062008,0,0.059714,0.999995,0.05,0.13
near_threshold_start,forward_forcing,221,0.898842,0.55234,0.063543,0,0.066234,0.99999,0.05,0.13
near_threshold_start,forward_forcing,222,0.906564,0.61686,0.06452,0,0.073145,0.999983,0.05,0.13
near_threshold_start,forward_forcing,223,0.914286,0.681681,0.064821,0,0.080332,0.999973,0.05,0.13
near_threshold_start,forward_forcing,224,0.922008,0.746027,0.064346,0,0.087627,0.999958,0.05,0.13
near_threshold_start,forward_forcing,225,0.92973,0.809054,0.063028,0,0.094815,0.999939,0.05,0.13
near_threshold_start,forward_forcing,226,0.937452,0.8699,0.060846,0,0.101637,0.999915,0.05,0.13
near_threshold_start,forward_forcing,227,0.945174,0.92774,0.05784,0,0.107799,0.999885,0.05,0.13
near_threshold_start,forward_forcing,228,0.952896,0.981847,0.054106,0,0.112993,0.999851,0.05,0.13
near_threshold_start,forward_forcing,229,0.960618,1.031644,0.049797,0,0.11692,0.999813,0.05,0.13
near_threshold_start,forward_forcing,230,0.96834,1.076745,0.045101,0,0.119318,0.999773,0.05,0.13
near_threshold_start,forward_forcing,231,0.976062,1.116967,0.040223,0,0.119986,0.999732,0.05,0.13
near_threshold_start,forward_forcing,232,0.983784,1.152327,0.03536,0,0.118806,0.999692,0.05,0.13
near_threshold_start,forward_forcing,233,0.991506,1.183013,0.030685,0,0.115758,0.999656,0.05,0.13
near_threshold_start,forward_forcing,234,0.999228,1.209342,0.02633,0,0.11092,0.999625,0.05,0.13
near_threshold_start,forward_forcing,235,1.00695,1.231723,0.022381,0,0.10447,0.9996,0.05,0.13
near_threshold_start,forward_forcing,236,1.014672,1.250608,0.018885,0,0.096666,0.999584,0.05,0.13
near_threshold_start,forward_forcing,237,1.022394,1.266459,0.015851,0,0.08783,0.999578,0.05,0.13
near_threshold_start,forward_forcing,238,1.030116,1.279723,0.013264,0,0.078324,0.999581,0.05,0.13
near_threshold_start,forward_forcing,239,1.037838,1.290812,0.011088,0,0.068521,0.999595,0.05,0.13
near_threshold_start,forward_forcing,240,1.04556,1.300093,0.009281,0,0.058784,0.999618,0.05,0.13
near_threshold_start,forward_forcing,241,1.053282,1.307888,0.007795,0,0.049438,0.99965,0.05,0.13
near_threshold_start,forward_forcing,242,1.061004,1.314471,0.006583,0,0.040751,0.99969,0.05,0.13
near_threshold_start,forward_forcing,243,1.068726,1.320071,0.0056,0,0.032923,0.999736,0.05,0.13
near_threshold_start,forward_forcing,244,1.076448,1.32488,0.004809,0,0.026078,0.999785,0.05,0.13
near_threshold_start,forward_forcing,245,1.08417,1.329054,0.004174,0,0.020264,0.999834,0.05,0.13
near_threshold_start,forward_forcing,246,1.091892,1.33272,0.003666,0,0.015464,0.999881,0.05,0.13
near_threshold_start,forward_forcing,247,1.099614,1.335982,0.003262,0,0.011608,0.999922,0.05,0.13
near_threshold_start,forward_forcing,248,1.107336,1.338922,0.00294,0,0.008587,0.999955,0.05,0.13
near_threshold_start,forward_forcing,249,1.115058,1.341606,0.002684,0,0.006277,0.999975,0.05,0.13
near_threshold_start,forward_forcing,250,1.12278,1.344087,0.002481,0,0.004548,0.999981,0.05,0.13
near_threshold_start,forward_forcing,251,1.130502,1.346407,0.00232,0,0.003278,0.999972,0.05,0.13
near_threshold_start,forward_forcing,252,1.138224,1.348599,0.002192,0,0.00236,0.999945,0.05,0.13
near_threshold_start,forward_forcing,253,1.145946,1.35069,0.002091,0,0.001704,0.999902,0.05,0.13
near_threshold_start,forward_forcing,254,1.153668,1.352701,0.00201,0,0.001239,0.999845,0.05,0.13
near_threshold_start,forward_forcing,255,1.16139,1.354647,0.001946,0,0.000913,0.999781,0.05,0.13
near_threshold_start,forward_forcing,256,1.169112,1.356541,0.001895,0,0.000683,0.999719,0.05,0.13
near_threshold_start,forward_forcing,257,1.176834,1.358394,0.001853,0,0.000521,0.999667,0.05,0.13
near_threshold_start,forward_forcing,258,1.184556,1.360214,0.00182,0,0.000407,0.999636,0.05,0.13
near_threshold_start,forward_forcing,259,1.192278,1.362006,0.001792,0,0.000326,0.99963,0.05,0.13
near_threshold_start,forward_forcing,260,1.2,1.363776,0.00177,0,0.000268,0.999648,0.05,0.13
near_threshold_start,backward_forcing,1,1.2,1.363776,0.0,0,,,0.05,0.13
near_threshold_start,backward_forcing,2,1.192278,1.364755,0.000979,0,,,0.05,0.13
near_threshold_start,backward_forcing,3,1.184556,1.365124,0.000369,0,,,0.05,0.13
near_threshold_start,backward_forcing,4,1.176834,1.365022,0.000102,0,,,0.05,0.13
near_threshold_start,backward_forcing,5,1.169112,1.364558,0.000465,0,,,0.05,0.13
near_threshold_start,backward_forcing,6,1.16139,1.363814,0.000744,0,,,0.05,0.13
near_threshold_start,backward_forcing,7,1.153668,1.362854,0.00096,0,,,0.05,0.13
near_threshold_start,backward_forcing,8,1.145946,1.361728,0.001126,0,,,0.05,0.13
near_threshold_start,backward_forcing,9,1.138224,1.360472,0.001255,0,,,0.05,0.13
near_threshold_start,backward_forcing,10,1.130502,1.359117,0.001355,0,,,0.05,0.13
near_threshold_start,backward_forcing,11,1.12278,1.357684,0.001433,0,,,0.05,0.13
near_threshold_start,backward_forcing,12,1.115058,1.35619,0.001494,0,,,0.05,0.13
near_threshold_start,backward_forcing,13,1.107336,1.354647,0.001542,0,,,0.05,0.13
near_threshold_start,backward_forcing,14,1.099614,1.353067,0.001581,0,,,0.05,0.13
near_threshold_start,backward_forcing,15,1.091892,1.351456,0.001611,0,,,0.05,0.13
near_threshold_start,backward_forcing,16,1.08417,1.34982,0.001636,0,,,0.05,0.13
near_threshold_start,backward_forcing,17,1.076448,1.348164,0.001656,0,,,0.05,0.13
near_threshold_start,backward_forcing,18,1.068726,1.346491,0.001673,0,,,0.05,0.13
near_threshold_start,backward_forcing,19,1.061004,1.344804,0.001687,0,,,0.05,0.13
near_threshold_start,backward_forcing,20,1.053282,1.343104,0.001699,0,5.5e-05,0.9974,0.05,0.13
near_threshold_start,backward_forcing,21,1.04556,1.341394,0.00171,0,6.4e-05,0.998839,0.05,0.13
near_threshold_start,backward_forcing,22,1.037838,1.339675,0.00172,0,7.1e-05,0.999446,0.05,0.13
near_threshold_start,backward_forcing,23,1.030116,1.337947,0.001728,0,7.8e-05,0.999722,0.05,0.13
near_threshold_start,backward_forcing,24,1.022394,1.336211,0.001736,0,8.3e-05,0.999855,0.05,0.13
near_threshold_start,backward_forcing,25,1.014672,1.334467,0.001743,0,8.8e-05,0.999923,0.05,0.13
near_threshold_start,backward_forcing,26,1.00695,1.332717,0.00175,0,9.1e-05,0.999958,0.05,0.13
near_threshold_start,backward_forcing,27,0.999228,1.33096,0.001757,0,9.4e-05,0.999976,0.05,0.13
near_threshold_start,backward_forcing,28,0.991506,1.329197,0.001763,0,9.7e-05,0.999987,0.05,0.13
near_threshold_start,backward_forcing,29,0.983784,1.327427,0.00177,0,9.9e-05,0.999992,0.05,0.13
near_threshold_start,backward_forcing,30,0.976062,1.325651,0.001776,0,0.000101,0.999996,0.05,0.13
near_threshold_start,backward_forcing,31,0.96834,1.323869,0.001782,0,0.000102,0.999998,0.05,0.13
near_threshold_start,backward_forcing,32,0.960618,1.322081,0.001788,0,0.000103,0.999999,0.05,0.13
near_threshold_start,backward_forcing,33,0.952896,1.320286,0.001794,0,0.000105,0.999999,0.05,0.13
near_threshold_start,backward_forcing,34,0.945174,1.318486,0.0018,0,0.000106,1.0,0.05,0.13
near_threshold_start,backward_forcing,35,0.937452,1.31668,0.001806,0,0.000107,1.0,0.05,0.13
near_threshold_start,backward_forcing,36,0.92973,1.314867,0.001812,0,0.000108,1.0,0.05,0.13
near_threshold_start,backward_forcing,37,0.922008,1.313049,0.001818,0,0.000109,1.0,0.05,0.13
near_threshold_start,backward_forcing,38,0.914286,1.311225,0.001825,0,0.000109,1.0,0.05,0.13
near_threshold_start,backward_forcing,39,0.906564,1.309394,0.001831,0,0.00011,1.0,0.05,0.13
near_threshold_start,backward_forcing,40,0.898842,1.307557,0.001837,0,0.000111,1.0,0.05,0.13
near_threshold_start,backward_forcing,41,0.89112,1.305714,0.001843,0,0.000112,1.0,0.05,0.13
near_threshold_start,backward_forcing,42,0.883398,1.303865,0.001849,0,0.000113,1.0,0.05,0.13
near_threshold_start,backward_forcing,43,0.875676,1.302009,0.001856,0,0.000113,1.0,0.05,0.13
near_threshold_start,backward_forcing,44,0.867954,1.300147,0.001862,0,0.000114,1.0,0.05,0.13
near_threshold_start,backward_forcing,45,0.860232,1.298279,0.001868,0,0.000115,1.0,0.05,0.13
near_threshold_start,backward_forcing,46,0.85251,1.296404,0.001875,0,0.000116,1.0,0.05,0.13
near_threshold_start,backward_forcing,47,0.844788,1.294523,0.001881,0,0.000117,1.0,0.05,0.13
near_threshold_start,backward_forcing,48,0.837066,1.292635,0.001888,0,0.000117,1.0,0.05,0.13
