scenario,time,fast_cycle,slow_memory,release_event,phase,cross_scale_coupling,fast_growth,fast_capacity,slow_constraint,release_threshold,release_magnitude,revolt_strength,remember_strength,slow_adjustment,slow_target
recurrent_release,127,2.178374,2.1382,0,conservation,4.657798,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,128,2.244048,2.130542,0,conservation,4.781037,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,129,1.157877,2.290542,1,release,2.652166,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,130,1.242573,2.281055,0,growth,2.834378,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,131,1.330895,2.271682,0,growth,3.02337,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,132,1.421965,2.262422,0,growth,3.217084,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,133,1.514769,2.253273,0,growth,3.413189,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,134,1.608197,2.244234,0,growth,3.60917,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,135,1.701087,2.235303,0,growth,3.802446,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,136,1.792288,2.226479,0,growth,3.990494,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,137,1.880713,2.217762,0,growth,4.170973,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,138,1.965391,2.209149,0,growth,4.34184,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,139,2.04551,2.200639,0,conservation,4.501429,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,140,2.120445,2.192231,0,conservation,4.648506,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,141,2.189768,2.183924,0,conservation,4.782288,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,142,2.253246,2.175717,0,conservation,4.902427,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,143,1.165028,2.335717,1,release,2.721176,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,144,1.248904,2.325689,0,growth,2.904562,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,145,1.336311,2.31578,0,growth,3.094602,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,146,1.426385,2.305991,0,growth,3.289232,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,147,1.518132,2.296319,0,growth,3.486117,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,148,1.610464,2.286763,0,growth,3.682749,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,149,1.702245,2.277322,0,growth,3.87656,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,150,1.792352,2.267994,0,growth,4.065044,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,151,1.879724,2.258778,0,growth,4.245879,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,152,1.963414,2.249673,0,growth,4.417039,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,153,2.04263,2.240677,0,conservation,4.576875,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,154,2.116761,2.231789,0,conservation,4.724164,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,155,2.185387,2.223007,0,conservation,4.858132,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,156,2.248278,2.214331,0,conservation,4.978433,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,157,1.159592,2.374331,1,release,2.753256,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,158,1.242246,2.363839,0,growth,2.936471,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,159,1.328462,2.353473,0,growth,3.1265,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
recurrent_release,160,1.417407,2.343232,0,growth,3.321314,0.2,3.0,0.05,2.2,1.15,0.16,0.025,0.012,1.5
