scenario_id,policy,policy_drag,resilience_buffer,implementation_delay,growth,external_shock,shock_time,final_state,maximum_state,minimum_state,cumulative_cost,resilience_score,regret
254,Policy_B_moderate_intervention,0.025,7.0,0,0.0644,10.913718,45,200.448126,200.448126,20.0,8307.677249,0.0,0.0
254,Policy_C_high_resilience,0.02,12.0,0,0.0644,10.913718,45,269.299545,269.299545,20.0,15964.586937,0.0,0.0
254,Policy_D_delayed_adaptation,0.015,6.0,8,0.0644,10.913718,45,394.944276,394.944276,20.0,36459.938665,0.0,0.0
255,Policy_A_low_intervention,0.01,4.0,0,0.057829,13.962484,32,317.038647,317.038647,20.0,22234.585405,0.0,0.0
255,Policy_B_moderate_intervention,0.025,7.0,0,0.057829,13.962484,32,133.981342,133.981342,20.0,3060.577998,0.0,0.0
255,Policy_C_high_resilience,0.02,12.0,0,0.057829,13.962484,32,182.30739,182.30739,20.0,6638.777263,0.0,0.0
255,Policy_D_delayed_adaptation,0.015,6.0,8,0.057829,13.962484,32,266.14098,266.14098,20.0,15989.706269,0.0,0.0
256,Policy_A_low_intervention,0.01,4.0,0,0.050273,7.968978,38,208.985068,208.985068,20.0,9065.299747,0.0,0.0
256,Policy_B_moderate_intervention,0.025,7.0,0,0.050273,7.968978,38,87.442503,87.442503,20.0,882.630355,0.0,0.0
256,Policy_C_high_resilience,0.02,12.0,0,0.050273,7.968978,38,118.441821,118.441821,20.0,2241.839079,0.0,0.0
256,Policy_D_delayed_adaptation,0.015,6.0,8,0.050273,7.968978,38,174.187159,174.187159,20.0,6224.085258,0.0,0.0
257,Policy_A_low_intervention,0.01,4.0,0,0.074551,5.496844,39,848.044126,848.044126,20.0,156992.449222,0.0,0.0
257,Policy_B_moderate_intervention,0.025,7.0,0,0.074551,5.496844,39,361.958843,361.958843,20.0,29536.924577,0.0,0.0
257,Policy_C_high_resilience,0.02,12.0,0,0.074551,5.496844,39,482.881133,482.881133,20.0,52763.463786,0.0,0.0
257,Policy_D_delayed_adaptation,0.015,6.0,8,0.074551,5.496844,39,706.634798,706.634798,20.0,113691.551007,0.0,0.0
258,Policy_A_low_intervention,0.01,4.0,0,0.03271,17.281958,23,67.029574,67.029574,20.0,288.249436,0.0,60.809183
258,Policy_B_moderate_intervention,0.025,7.0,0,0.03271,17.281958,23,28.428015,28.428015,20.0,39.6,60.809183,0.0
258,Policy_C_high_resilience,0.02,12.0,0,0.03271,17.281958,23,40.374137,40.374137,20.0,65.997672,42.388915,18.420268
258,Policy_D_delayed_adaptation,0.015,6.0,8,0.03271,17.281958,23,58.012671,58.012671,20.0,173.943656,1.397331,59.411852
259,Policy_A_low_intervention,0.01,4.0,0,0.072642,3.740182,26,758.637166,758.637166,20.0,126694.296566,0.0,0.0
259,Policy_B_moderate_intervention,0.025,7.0,0,0.072642,3.740182,26,323.831949,323.831949,20.0,23444.981633,0.0,0.0
259,Policy_C_high_resilience,0.02,12.0,0,0.072642,3.740182,26,432.587508,432.587508,20.0,42363.637015,0.0,0.0
259,Policy_D_delayed_adaptation,0.015,6.0,8,0.072642,3.740182,26,632.829896,632.829896,20.0,91869.141148,0.0,0.0
260,Policy_A_low_intervention,0.01,4.0,0,0.041909,1.461374,27,130.648744,130.648744,20.0,2874.282575,0.0,13.653903
260,Policy_B_moderate_intervention,0.025,7.0,0,0.041909,1.461374,27,54.333174,54.333174,20.0,132.898025,13.653903,0.0
260,Policy_C_high_resilience,0.02,12.0,0,0.041909,1.461374,27,73.162723,73.162723,20.0,493.925071,0.0,13.653903
260,Policy_D_delayed_adaptation,0.015,6.0,8,0.041909,1.461374,27,108.316602,108.316602,20.0,1815.112768,0.0,13.653903
261,Policy_A_low_intervention,0.01,4.0,0,0.037822,1.351168,20,102.763042,102.763042,20.0,1451.004421,0.0,43.288007
261,Policy_B_moderate_intervention,0.025,7.0,0,0.037822,1.351168,20,42.633074,42.633074,20.0,49.078058,43.288007,0.0
261,Policy_C_high_resilience,0.02,12.0,0,0.037822,1.351168,20,57.492251,57.492251,20.0,195.254096,0.0,43.288007
261,Policy_D_delayed_adaptation,0.015,6.0,8,0.037822,1.351168,20,85.204395,85.204395,20.0,858.622861,0.0,43.288007
262,Policy_A_low_intervention,0.01,4.0,0,0.048383,12.40868,35,183.687928,183.687928,20.0,6681.210529,0.0,0.0
262,Policy_B_moderate_intervention,0.025,7.0,0,0.048383,12.40868,35,76.884834,76.884834,20.0,557.095986,0.0,0.0
262,Policy_C_high_resilience,0.02,12.0,0,0.048383,12.40868,35,105.151845,105.151845,20.0,1593.487742,0.0,0.0
262,Policy_D_delayed_adaptation,0.015,6.0,8,0.048383,12.40868,35,153.981507,153.981507,20.0,4596.697035,0.0,0.0
263,Policy_A_low_intervention,0.01,4.0,0,0.043107,4.166572,42,139.297062,139.297062,20.0,3414.4735,0.0,0.81771
263,Policy_B_moderate_intervention,0.025,7.0,0,0.043107,4.166572,42,57.87632,57.87632,20.0,177.591688,0.81771,0.0
263,Policy_C_high_resilience,0.02,12.0,0,0.043107,4.166572,42,78.232417,78.232417,20.0,627.293284,0.0,0.81771
263,Policy_D_delayed_adaptation,0.015,6.0,8,0.043107,4.166572,42,115.632501,115.632501,20.0,2191.904348,0.0,0.81771
264,Policy_A_low_intervention,0.01,4.0,0,0.042722,15.472921,22,124.903552,124.903552,20.0,2431.252525,0.0,18.778433
264,Policy_B_moderate_intervention,0.025,7.0,0,0.042722,15.472921,22,53.074533,53.074533,20.0,114.197907,18.778433,0.0
264,Policy_C_high_resilience,0.02,12.0,0,0.042722,15.472921,22,73.972416,73.972416,20.0,502.247574,0.0,18.778433
264,Policy_D_delayed_adaptation,0.015,6.0,8,0.042722,15.472921,22,106.900333,106.900333,20.0,1687.047671,0.0,18.778433
265,Policy_A_low_intervention,0.01,4.0,0,0.060932,16.630399,45,385.257787,385.257787,20.0,33596.374646,0.0,0.0
265,Policy_B_moderate_intervention,0.025,7.0,0,0.060932,16.630399,45,162.273579,162.273579,20.0,5055.644158,0.0,0.0
265,Policy_C_high_resilience,0.02,12.0,0,0.060932,16.630399,45,219.483982,219.483982,20.0,10219.778302,0.0,0.0
265,Policy_D_delayed_adaptation,0.015,6.0,8,0.060932,16.630399,45,321.553096,321.553096,20.0,24005.560073,0.0,0.0
266,Policy_A_low_intervention,0.01,4.0,0,0.065606,10.616213,45,508.238529,508.238529,20.0,58381.990066,0.0,0.0
266,Policy_B_moderate_intervention,0.025,7.0,0,0.065606,10.616213,45,215.122646,215.122646,20.0,9749.809659,0.0,0.0
266,Policy_C_high_resilience,0.02,12.0,0,0.065606,10.616213,45,288.753907,288.753907,20.0,18515.415958,0.0,0.0
266,Policy_D_delayed_adaptation,0.015,6.0,8,0.065606,10.616213,45,423.383894,423.383894,20.0,41903.508611,0.0,0.0
267,Policy_A_low_intervention,0.01,4.0,0,0.072015,7.652501,37,731.751711,731.751711,20.0,118288.301454,0.0,0.0
267,Policy_B_moderate_intervention,0.025,7.0,0,0.072015,7.652501,37,311.779317,311.779317,20.0,21676.997288,0.0,0.0
267,Policy_C_high_resilience,0.02,12.0,0,0.072015,7.652501,37,417.08216,417.08216,20.0,39386.19275,0.0,0.0
267,Policy_D_delayed_adaptation,0.015,6.0,8,0.072015,7.652501,37,610.241432,610.241432,20.0,85679.469601,0.0,0.0
268,Policy_A_low_intervention,0.01,4.0,0,0.040116,2.681809,28,116.90115,116.90115,20.0,2111.506295,0.0,30.656802
268,Policy_B_moderate_intervention,0.025,7.0,0,0.040116,2.681809,28,48.582626,48.582626,20.0,79.51155,30.656802,0.0
268,Policy_C_high_resilience,0.02,12.0,0,0.040116,2.681809,28,65.648832,65.648832,20.0,328.925564,0.0,30.656802
268,Policy_D_delayed_adaptation,0.015,6.0,8,0.040116,2.681809,28,97.091948,97.091948,20.0,1306.115826,0.0,30.656802
269,Policy_A_low_intervention,0.01,4.0,0,0.067198,1.285377,25,560.63389,560.63389,20.0,70670.887853,0.0,0.0
269,Policy_B_moderate_intervention,0.025,7.0,0,0.067198,1.285377,25,238.030734,238.030734,20.0,12175.380382,0.0,0.0
269,Policy_C_high_resilience,0.02,12.0,0,0.067198,1.285377,25,317.71178,317.71178,20.0,22599.765347,0.0,0.0
269,Policy_D_delayed_adaptation,0.015,6.0,8,0.067198,1.285377,25,466.378594,466.378594,20.0,50704.567299,0.0,0.0
270,Policy_A_low_intervention,0.01,4.0,0,0.065668,10.710793,38,507.216267,507.216267,20.0,57963.489062,0.0,0.0
270,Policy_B_moderate_intervention,0.025,7.0,0,0.065668,10.710793,38,214.982058,214.982058,20.0,9691.622101,0.0,0.0
270,Policy_C_high_resilience,0.02,12.0,0,0.065668,10.710793,38,289.134532,289.134532,20.0,18531.705114,0.0,0.0
270,Policy_D_delayed_adaptation,0.015,6.0,8,0.065668,10.710793,38,423.31443,423.31443,20.0,41783.287839,0.0,0.0
271,Policy_A_low_intervention,0.01,4.0,0,0.071454,7.904762,34,706.979262,706.979262,20.0,110611.432851,0.0,0.0
271,Policy_B_moderate_intervention,0.025,7.0,0,0.071454,7.904762,34,301.273928,301.273928,20.0,20153.442708,0.0,0.0
271,Policy_C_high_resilience,0.02,12.0,0,0.071454,7.904762,34,403.48999,403.48999,20.0,36828.771484,0.0,0.0
271,Policy_D_delayed_adaptation,0.015,6.0,8,0.071454,7.904762,34,590.055903,590.055903,20.0,80224.808738,0.0,0.0
272,Policy_A_low_intervention,0.01,4.0,0,0.060991,12.595206,28,379.864615,379.864615,20.0,32232.47911,0.0,0.0
272,Policy_B_moderate_intervention,0.025,7.0,0,0.060991,12.595206,28,161.291191,161.291191,20.0,4894.68615,0.0,0.0
272,Policy_C_high_resilience,0.02,12.0,0,0.060991,12.595206,28,218.963534,218.963534,20.0,10091.521485,0.0,0.0
272,Policy_D_delayed_adaptation,0.015,6.0,8,0.060991,12.595206,28,319.230916,319.230916,20.0,23413.308425,0.0,0.0
273,Policy_A_low_intervention,0.01,4.0,0,0.052521,8.888314,22,232.47637,232.47637,20.0,11360.375015,0.0,0.0
273,Policy_B_moderate_intervention,0.025,7.0,0,0.052521,8.888314,22,98.408827,98.408827,20.0,1269.202676,0.0,0.0
273,Policy_C_high_resilience,0.02,12.0,0,0.052521,8.888314,22,133.949648,133.949648,20.0,3095.495745,0.0,0.0
273,Policy_D_delayed_adaptation,0.015,6.0,8,0.052521,8.888314,22,195.592831,195.592831,20.0,8070.146299,0.0,0.0
274,Policy_A_low_intervention,0.01,4.0,0,0.056912,16.009612,43,304.337628,304.337628,20.0,20626.577105,0.0,0.0
274,Policy_B_moderate_intervention,0.025,7.0,0,0.056912,16.009612,43,127.797263,127.797263,20.0,2741.58927,0.0,0.0
274,Policy_C_high_resilience,0.02,12.0,0,0.056912,16.009612,43,173.538503,173.538503,20.0,5946.254854,0.0,0.0
274,Policy_D_delayed_adaptation,0.015,6.0,8,0.056912,16.009612,43,254.25767,254.25767,20.0,14619.884572,0.0,0.0
275,Policy_A_low_intervention,0.01,4.0,0,0.044504,4.506622,22,149.009949,149.009949,20.0,4008.392974,0.0,0.0
275,Policy_B_moderate_intervention,0.025,7.0,0,0.044504,4.506622,22,62.39367,62.39367,20.0,244.563711,0.0,0.0
275,Policy_C_high_resilience,0.02,12.0,0,0.044504,4.506622,22,84.537088,84.537088,20.0,810.301324,0.0,0.0
275,Policy_D_delayed_adaptation,0.015,6.0,8,0.044504,4.506622,22,124.409634,124.409634,20.0,2652.269823,0.0,0.0
276,Policy_A_low_intervention,0.01,4.0,0,0.040302,12.137371,38,114.068537,114.068537,20.0,1962.326507,0.0,33.975925
276,Policy_B_moderate_intervention,0.025,7.0,0,0.040302,12.137371,38,47.321567,47.321567,20.0,69.851754,33.975925,0.0
276,Policy_C_high_resilience,0.02,12.0,0,0.040302,12.137371,38,65.22113,65.22113,20.0,318.958541,0.0,33.975925
276,Policy_D_delayed_adaptation,0.015,6.0,8,0.040302,12.137371,38,95.642264,95.642264,20.0,1243.898531,0.0,33.975925
277,Policy_A_low_intervention,0.01,4.0,0,0.056421,0.373418,44,304.179364,304.179364,20.0,20607.087803,0.0,0.0
277,Policy_B_moderate_intervention,0.025,7.0,0,0.056421,0.373418,44,127.902577,127.902577,20.0,2743.113561,0.0,0.0
277,Policy_C_high_resilience,0.02,12.0,0,0.056421,0.373418,44,171.02139,171.02139,20.0,5740.368926,0.0,0.0
277,Policy_D_delayed_adaptation,0.015,6.0,8,0.056421,0.373418,44,252.271368,252.271368,20.0,14368.825207,0.0,0.0
278,Policy_A_low_intervention,0.01,4.0,0,0.060253,4.851198,21,370.80794,370.80794,20.0,30825.08772,0.0,0.0
278,Policy_B_moderate_intervention,0.025,7.0,0,0.060253,4.851198,21,157.209973,157.209973,20.0,4623.37061,0.0,0.0
278,Policy_C_high_resilience,0.02,12.0,0,0.060253,4.851198,21,211.597558,211.597558,20.0,9369.089267,0.0,0.0
278,Policy_D_delayed_adaptation,0.015,6.0,8,0.060253,4.851198,21,309.959427,309.959427,20.0,22099.464952,0.0,0.0
279,Policy_A_low_intervention,0.01,4.0,0,0.06434,3.153433,36,475.678246,475.678246,20.0,51138.102454,0.0,0.0
279,Policy_B_moderate_intervention,0.025,7.0,0,0.06434,3.153433,36,201.391211,201.391211,20.0,8371.197624,0.0,0.0
279,Policy_C_high_resilience,0.02,12.0,0,0.06434,3.153433,36,269.366668,269.366668,20.0,15953.770471,0.0,0.0
279,Policy_D_delayed_adaptation,0.015,6.0,8,0.06434,3.153433,36,395.659515,395.659515,20.0,36537.194435,0.0,0.0
280,Policy_A_low_intervention,0.01,4.0,0,0.059318,16.48931,25,337.071117,337.071117,20.0,25018.095964,0.0,0.0
280,Policy_B_moderate_intervention,0.025,7.0,0,0.059318,16.48931,25,143.77779,143.77779,20.0,3637.991824,0.0,0.0
280,Policy_C_high_resilience,0.02,12.0,0,0.059318,16.48931,25,196.972421,196.972421,20.0,7907.919286,0.0,0.0
280,Policy_D_delayed_adaptation,0.015,6.0,8,0.059318,16.48931,25,285.554077,285.554077,20.0,18439.130168,0.0,0.0
281,Policy_A_low_intervention,0.01,4.0,0,0.074863,7.84593,35,858.807731,858.807731,20.0,160614.019621,0.0,0.0
281,Policy_B_moderate_intervention,0.025,7.0,0,0.074863,7.84593,35,366.877526,366.877526,20.0,30320.191229,0.0,0.0
281,Policy_C_high_resilience,0.02,12.0,0,0.074863,7.84593,35,490.441523,490.441523,20.0,54374.405255,0.0,0.0
281,Policy_D_delayed_adaptation,0.015,6.0,8,0.074863,7.84593,35,716.720499,716.720499,20.0,116712.066394,0.0,0.0
282,Policy_A_low_intervention,0.01,4.0,0,0.073607,8.460187,33,797.754664,797.754664,20.0,139415.397137,0.0,0.0
282,Policy_B_moderate_intervention,0.025,7.0,0,0.073607,8.460187,33,340.637132,340.637132,20.0,26014.979696,0.0,0.0
282,Policy_C_high_resilience,0.02,12.0,0,0.073607,8.460187,33,456.057678,456.057678,20.0,47057.820534,0.0,0.0
282,Policy_D_delayed_adaptation,0.015,6.0,8,0.073607,8.460187,33,666.261685,666.261685,20.0,101399.264519,0.0,0.0
283,Policy_A_low_intervention,0.01,4.0,0,0.044999,12.062403,25,147.499171,147.499171,20.0,3841.52413,0.0,0.0
283,Policy_B_moderate_intervention,0.025,7.0,0,0.044999,12.062403,25,62.170206,62.170206,20.0,235.598098,0.0,0.0
283,Policy_C_high_resilience,0.02,12.0,0,0.044999,12.062403,25,85.604559,85.604559,20.0,836.313305,0.0,0.0
283,Policy_D_delayed_adaptation,0.015,6.0,8,0.044999,12.062403,25,124.716506,124.716506,20.0,2636.150706,0.0,0.0
284,Policy_A_low_intervention,0.01,4.0,0,0.044841,12.486126,29,147.092458,147.092458,20.0,3834.282214,0.0,0.0
284,Policy_B_moderate_intervention,0.025,7.0,0,0.044841,12.486126,29,61.730582,61.730582,20.0,228.82147,0.0,0.0
284,Policy_C_high_resilience,0.02,12.0,0,0.044841,12.486126,29,84.954985,84.954985,20.0,817.050658,0.0,0.0
284,Policy_D_delayed_adaptation,0.015,6.0,8,0.044841,12.486126,29,124.004996,124.004996,20.0,2605.855102,0.0,0.0
285,Policy_A_low_intervention,0.01,4.0,0,0.059816,7.208141,44,365.758847,365.758847,20.0,30188.436802,0.0,0.0
285,Policy_B_moderate_intervention,0.025,7.0,0,0.059816,7.208141,44,154.111805,154.111805,20.0,4439.612877,0.0,0.0
285,Policy_C_high_resilience,0.02,12.0,0,0.059816,7.208141,44,207.051997,207.051997,20.0,8954.852087,0.0,0.0
285,Policy_D_delayed_adaptation,0.015,6.0,8,0.059816,7.208141,44,304.309831,304.309831,20.0,21385.285355,0.0,0.0
286,Policy_A_low_intervention,0.01,4.0,0,0.054754,8.186866,30,269.006767,269.006767,20.0,15743.287566,0.0,0.0
286,Policy_B_moderate_intervention,0.025,7.0,0,0.054754,8.186866,30,113.339141,113.339141,20.0,1943.528028,0.0,0.0
286,Policy_C_high_resilience,0.02,12.0,0,0.054754,8.186866,30,153.432345,153.432345,20.0,4388.183135,0.0,0.0
286,Policy_D_delayed_adaptation,0.015,6.0,8,0.054754,8.186866,30,224.913465,224.913465,20.0,11114.811316,0.0,0.0
287,Policy_A_low_intervention,0.01,4.0,0,0.041358,2.086589,44,126.670034,126.670034,20.0,2656.598162,0.0,19.318326
287,Policy_B_moderate_intervention,0.025,7.0,0,0.041358,2.086589,44,52.559326,52.559326,20.0,114.332076,19.318326,0.0
287,Policy_C_high_resilience,0.02,12.0,0,0.041358,2.086589,44,70.829771,70.829771,20.0,439.891712,0.0,19.318326
287,Policy_D_delayed_adaptation,0.015,6.0,8,0.041358,2.086589,44,104.928203,104.928203,20.0,1660.756467,0.0,19.318326
288,Policy_A_low_intervention,0.01,4.0,0,0.048188,9.262733,20,179.121865,179.121865,20.0,6216.057594,0.0,0.0
288,Policy_B_moderate_intervention,0.025,7.0,0,0.048188,9.262733,20,75.821968,75.821968,20.0,524.864847,0.0,0.0
288,Policy_C_high_resilience,0.02,12.0,0,0.048188,9.262733,20,103.671093,103.671093,20.0,1520.454097,0.0,0.0
288,Policy_D_delayed_adaptation,0.015,6.0,8,0.048188,9.262733,20,151.195722,151.195722,20.0,4351.745265,0.0,0.0
289,Policy_A_low_intervention,0.01,4.0,0,0.059595,9.766685,33,356.008327,356.008327,20.0,28382.020826,0.0,0.0
289,Policy_B_moderate_intervention,0.025,7.0,0,0.059595,9.766685,33,150.407408,150.407408,20.0,4141.433831,0.0,0.0
289,Policy_C_high_resilience,0.02,12.0,0,0.059595,9.766685,33,203.207165,203.207165,20.0,8550.141195,0.0,0.0
289,Policy_D_delayed_adaptation,0.015,6.0,8,0.059595,9.766685,33,297.57418,297.57418,20.0,20307.910336,0.0,0.0
290,Policy_A_low_intervention,0.01,4.0,0,0.032439,9.331909,39,72.014042,72.014042,20.0,420.039728,0.0,59.472956
290,Policy_B_moderate_intervention,0.025,7.0,0,0.032439,9.331909,39,29.642767,29.642767,20.0,39.6,59.472956,0.0
290,Policy_C_high_resilience,0.02,12.0,0,0.032439,9.331909,39,40.983836,40.983836,20.0,67.345278,41.448725,18.024231
290,Policy_D_delayed_adaptation,0.015,6.0,8,0.032439,9.331909,39,60.285414,60.285414,20.0,219.972144,0.0,59.472956
291,Policy_A_low_intervention,0.01,4.0,0,0.06404,11.257357,44,463.853036,463.853036,20.0,48704.836815,0.0,0.0
291,Policy_B_moderate_intervention,0.025,7.0,0,0.06404,11.257357,44,196.083154,196.083154,20.0,7892.739155,0.0,0.0
291,Policy_C_high_resilience,0.02,12.0,0,0.06404,11.257357,44,263.625777,263.625777,20.0,15247.733076,0.0,0.0
291,Policy_D_delayed_adaptation,0.015,6.0,8,0.06404,11.257357,44,386.54645,386.54645,20.0,34902.710147,0.0,0.0
292,Policy_A_low_intervention,0.01,4.0,0,0.032323,4.807012,24,72.554643,72.554643,20.0,428.676065,0.0,58.979464
292,Policy_B_moderate_intervention,0.025,7.0,0,0.032323,4.807012,24,30.091396,30.091396,20.0,39.6,58.979464,0.0
292,Policy_C_high_resilience,0.02,12.0,0,0.032323,4.807012,24,41.080147,41.080147,20.0,67.61323,41.289193,17.690271
292,Policy_D_delayed_adaptation,0.015,6.0,8,0.032323,4.807012,24,60.606873,60.606873,20.0,223.990984,0.0,58.979464
293,Policy_A_low_intervention,0.01,4.0,0,0.071745,7.88609,42,722.402669,722.402669,20.0,115535.367641,0.0,0.0
293,Policy_B_moderate_intervention,0.025,7.0,0,0.071745,7.88609,42,307.52807,307.52807,20.0,21095.000586,0.0,0.0
293,Policy_C_high_resilience,0.02,12.0,0,0.071745,7.88609,42,411.098648,411.098648,20.0,38283.814259,0.0,0.0
293,Policy_D_delayed_adaptation,0.015,6.0,8,0.071745,7.88609,42,601.927491,601.927491,20.0,83511.328902,0.0,0.0
294,Policy_A_low_intervention,0.01,4.0,0,0.051812,0.51965,40,233.261835,233.261835,20.0,11638.662061,0.0,0.0
294,Policy_B_moderate_intervention,0.025,7.0,0,0.051812,0.51965,40,97.707328,97.707328,20.0,1266.77003,0.0,0.0
294,Policy_C_high_resilience,0.02,12.0,0,0.051812,0.51965,40,130.85685,130.85685,20.0,2937.615354,0.0,0.0
294,Policy_D_delayed_adaptation,0.015,6.0,8,0.051812,0.51965,40,193.329306,193.329306,20.0,7956.267307,0.0,0.0
295,Policy_A_low_intervention,0.01,4.0,0,0.057399,4.307354,25,316.486529,316.486529,20.0,22268.110689,0.0,0.0
295,Policy_B_moderate_intervention,0.025,7.0,0,0.057399,4.307354,25,133.60631,133.60631,20.0,3059.367257,0.0,0.0
295,Policy_C_high_resilience,0.02,12.0,0,0.057399,4.307354,25,179.746835,179.746835,20.0,6440.336868,0.0,0.0
295,Policy_D_delayed_adaptation,0.015,6.0,8,0.057399,4.307354,25,263.927892,263.927892,20.0,15766.775345,0.0,0.0
296,Policy_A_low_intervention,0.01,4.0,0,0.043984,0.24614,33,148.391561,148.391561,20.0,4014.722524,0.0,0.0
296,Policy_B_moderate_intervention,0.025,7.0,0,0.043984,0.24614,33,61.752558,61.752558,20.0,237.21923,0.0,0.0
296,Policy_C_high_resilience,0.02,12.0,0,0.043984,0.24614,33,82.872463,82.872463,20.0,763.400301,0.0,0.0
296,Policy_D_delayed_adaptation,0.015,6.0,8,0.043984,0.24614,33,122.807255,122.807255,20.0,2584.967444,0.0,0.0
297,Policy_A_low_intervention,0.01,4.0,0,0.034194,17.860629,23,73.127023,73.127023,20.0,413.970909,0.0,57.918915
297,Policy_B_moderate_intervention,0.025,7.0,0,0.034194,17.860629,23,31.055532,31.055532,20.0,39.6,57.918915,0.0
297,Policy_C_high_resilience,0.02,12.0,0,0.034194,17.860629,23,44.083822,44.083822,20.0,76.40804,36.226188,21.692727
297,Policy_D_delayed_adaptation,0.015,6.0,8,0.034194,17.860629,23,63.306253,63.306253,20.0,258.57842,0.0,57.918915
298,Policy_A_low_intervention,0.01,4.0,0,0.050765,2.114391,24,217.656967,217.656967,20.0,9937.902863,0.0,0.0
298,Policy_B_moderate_intervention,0.025,7.0,0,0.050765,2.114391,24,91.270381,91.270381,20.0,1016.873948,0.0,0.0
298,Policy_C_high_resilience,0.02,12.0,0,0.050765,2.114391,24,122.676347,122.676347,20.0,2467.778313,0.0,0.0
298,Policy_D_delayed_adaptation,0.015,6.0,8,0.050765,2.114391,24,180.896811,180.896811,20.0,6801.750047,0.0,0.0
299,Policy_A_low_intervention,0.01,4.0,0,0.052427,12.89886,36,233.23129,233.23129,20.0,11543.141691,0.0,0.0
299,Policy_B_moderate_intervention,0.025,7.0,0,0.052427,12.89886,36,97.883618,97.883618,20.0,1258.989526,0.0,0.0
299,Policy_C_high_resilience,0.02,12.0,0,0.052427,12.89886,36,133.390715,133.390715,20.0,3074.85472,0.0,0.0
299,Policy_D_delayed_adaptation,0.015,6.0,8,0.052427,12.89886,36,195.310642,195.310642,20.0,8097.323215,0.0,0.0
300,Policy_A_low_intervention,0.01,4.0,0,0.061744,7.478826,35,406.087356,406.087356,20.0,37189.617482,0.0,0.0
300,Policy_B_moderate_intervention,0.025,7.0,0,0.061744,7.478826,35,171.671592,171.671592,20.0,5745.954487,0.0,0.0
